file,field_path,role,value
web/data/public_preview_map_data.json,records[1275].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1275].raw_venue,provenance,Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops; SAFE (Synthetic & Adversarial ForEnsics)
web/data/public_preview_map_data.json,records[1275].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1275].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1275].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1275].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1275].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1276].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1276].raw_venue,provenance,Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops; SAFE (Synthetic & Adversarial ForEnsics)
web/data/public_preview_map_data.json,records[1276].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1276].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1276].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1276].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1276].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1278].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1278].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1278].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1278].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1278].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1279].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1279].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1281].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[1290].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1290].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1290].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1290].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1290].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1291].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1291].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1291].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1291].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1291].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1292].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1312].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[1313].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[1314].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[1315].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[1316].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[1317].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1317].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1317].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1317].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1317].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1318].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1318].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1318].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1318].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1318].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1319].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[1319].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[1319].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[1320].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[1320].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[1320].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_papers.json,records[2].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[2].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[2].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[2].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[2].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[3].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[3].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[3].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[3].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[3].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[4].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[4].raw_venue,provenance,Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops; SAFE (Synthetic & Adversarial ForEnsics)
web/data/public_preview_papers.json,records[4].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[4].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[4].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[4].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[4].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[18].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_papers.json,records[21].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[21].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[21].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[21].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[21].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[22].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_papers.json,records[22].venue_name,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_papers.json,records[22].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[22].raw_venue,provenance,Proceedings of the 5th ACM International Workshop on Multimedia AI against Disinformation (MAD)
web/data/public_preview_papers.json,records[22].venue_aliases[0],source_alias,ACM International Workshop on Multimedia AI against Disinformation (MAD)
web/data/public_preview_papers.json,records[22].venue_aliases[1],source_alias,ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_papers.json,records[22].venue_aliases[2],source_alias,Proceedings of the 1st International Workshop on Multimedia AI against Disinformation
web/data/public_preview_papers.json,records[24].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_papers.json,records[24].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_papers.json,records[25].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[25].raw_venue,provenance,Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops; NTIRE (New Trends in Image Restoration and Enhancement)
web/data/public_preview_papers.json,records[25].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[25].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[25].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[25].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[25].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[30].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[30].raw_venue,provenance,2026 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[30].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[30].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[30].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[30].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[30].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[38].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_papers.json,records[38].venue_name,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_papers.json,records[38].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[38].raw_venue,provenance,2026 ACM Workshop on Information Hiding and Multimedia Security (IH&MMSec)
web/data/public_preview_papers.json,records[38].venue_aliases[0],source_alias,ACM Workshop on Information Hiding and Multimedia Security (IH&MMSec)
web/data/public_preview_papers.json,records[38].venue_aliases[1],source_alias,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_papers.json,records[39].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_papers.json,records[39].venue_name,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_papers.json,records[39].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[39].raw_venue,provenance,Proceedings of the 2026 ACM Workshop on Information Hiding and Multimedia Security (IH&MMSec)
web/data/public_preview_papers.json,records[39].venue_aliases[0],source_alias,ACM Workshop on Information Hiding and Multimedia Security (IH&MMSec)
web/data/public_preview_papers.json,records[39].venue_aliases[1],source_alias,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_papers.json,records[41].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[41].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[41].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[41].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[41].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[49].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[49].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[49].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[49].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[49].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[52].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[52].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[52].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[52].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[52].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[56].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[56].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[56].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[56].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[56].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[64].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_papers.json,records[64].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_papers.json,records[66].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[66].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[66].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[66].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[66].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[68].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[68].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[68].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[68].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[68].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[74].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[74].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[74].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[74].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[74].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[75].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_papers.json,records[75].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_papers.json,records[82].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_papers.json,records[82].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_papers.json,records[85].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[85].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[85].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[85].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[85].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[86].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[86].raw_venue,provenance,2026 IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshop
web/data/public_preview_papers.json,records[86].venue_aliases[2],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshops
web/data/public_preview_papers.json,records[86].venue_aliases[3],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshop
web/data/public_preview_papers.json,records[86].venue_aliases[4],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshops (WACVW)
web/data/public_preview_papers.json,records[86].venue_aliases[5],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshop (WACVW)
web/data/public_preview_papers.json,records[86].venue_aliases[6],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshops
web/data/public_preview_papers.json,records[86].venue_aliases[7],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshop
web/data/public_preview_papers.json,records[86].venue_aliases[8],source_alias,WACVW
web/data/public_preview_papers.json,records[93].venue_aliases[2],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshops
web/data/public_preview_papers.json,records[93].venue_aliases[3],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshop
web/data/public_preview_papers.json,records[93].venue_aliases[4],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshops (WACVW)
web/data/public_preview_papers.json,records[93].venue_aliases[5],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshop (WACVW)
web/data/public_preview_papers.json,records[93].venue_aliases[6],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshops
web/data/public_preview_papers.json,records[93].venue_aliases[7],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshop
web/data/public_preview_papers.json,records[93].venue_aliases[8],source_alias,WACVW
web/data/public_preview_papers.json,records[105].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[105].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[105].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[105].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[105].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[109].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[109].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[109].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[109].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[109].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[117].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[117].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[117].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[117].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[117].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[118].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_papers.json,records[118].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_papers.json,records[127].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_papers.json,records[127].venue_name,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_papers.json,records[127].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[127].venue_aliases[0],source_alias,ACM International Workshop on Multimedia AI against Disinformation (MAD)
web/data/public_preview_papers.json,records[127].venue_aliases[1],source_alias,ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_papers.json,records[127].venue_aliases[2],source_alias,Proceedings of the 1st International Workshop on Multimedia AI against Disinformation
web/data/public_preview_papers.json,records[127].raw_venue,provenance,Proceedings of the 5th ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_papers.json,records[130].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[130].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[130].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[130].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[130].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[135].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[135].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[135].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[135].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[135].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[137].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[137].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[137].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[137].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[137].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[138].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[138].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[138].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[138].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[138].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[139].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_papers.json,records[139].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_papers.json,records[142].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[142].raw_venue,provenance,2026 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[142].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[142].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
