openalex_id,title,authors_ordered,year,publication_year,publication_date,venue,venue_name,venue_type,publisher,publication_type,doi,url,primary_url,landing_page_url,openalex_url,arxiv_id,arxiv_url,has_arxiv_version,is_arxiv_preprint,in_scope,relevance_score,relevance_reason,exclusion_reason,preliminary_task,entry_type,is_survey,is_deepfake_related,is_image_editing_related,source_query,source_database,manual_review,notes
https://openalex.org/W2979484800,Removing input features via a generative model to explain their attributions to a classifier's decisions,"[""Chirag Agarwal"", ""Dan Schonfeld"", ""Anh‐Tu Nguyen""]",2019,2019,2019-01-01,arXiv (Cornell University),arXiv (Cornell University),repository,Cornell University,preprint,10.13140/rg.2.2.33444.42886,http://dblp.uni-trier.de/db/journals/corr/corr1910.html#abs-1910-04256,http://dblp.uni-trier.de/db/journals/corr/corr1910.html#abs-1910-04256,http://dblp.uni-trier.de/db/journals/corr/corr1910.html#abs-1910-04256,https://openalex.org/W2979484800,,,false,true,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,generative model attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4394828356,"GPT (Generative Pre-Trained Transformer)— A Comprehensive Review on Enabling Technologies, Potential Applications, Emerging Challenges, and Future Directions","[""Gokul Yenduri"", ""M. Ramalingam"", ""G. Chemmalar Selvi"", ""Y. Supriya"", ""Gautam Srivastava"", ""Praveen Kumar Reddy Maddikunta"", ""G. Deepti Raj"", ""Rutvij H. Jhaveri"", ""B. Prabadevi"", ""Weizheng Wang"", ""Athanasios V. Vasilakos"", ""Thippa Reddy Gadekallu""]",2024,2024,2024-01-01,IEEE Access,IEEE Access,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/access.2024.3389497,https://doi.org/10.1109/access.2024.3389497,https://doi.org/10.1109/access.2024.3389497,https://doi.org/10.1109/access.2024.3389497,https://openalex.org/W4394828356,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,survey,true,false,false,generative model attribution | fake image detection generative AI,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4319460874,How Does ChatGPT Perform on the United States Medical Licensing Examination (USMLE)? The Implications of Large Language Models for Medical Education and Knowledge Assessment,"[""Aidan Gilson"", ""Conrad Safranek"", ""Thomas Huang"", ""Vimig Socrates"", ""Ling Chi"", ""Richard A. Taylor"", ""David Chartash""]",2023,2023,2023-02-08,JMIR Medical Education,JMIR Medical Education,journal,JMIR Publications,journal,10.2196/45312,https://doi.org/10.2196/45312,https://doi.org/10.2196/45312,https://doi.org/10.2196/45312,https://openalex.org/W4319460874,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,generative model attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4287716543,Artificial Fingerprinting for Generative Models: Rooting Deepfake Attribution in Training Data,"[""Ning Yu"", ""Vladislav Skripniuk"", ""Sahar Abdelnabi"", ""Mario Fritz""]",2021,2021,2021-10-12,Figshare,Figshare,repository,Figshare (United Kingdom),preprint,10.60882/cispa.24613728,https://figshare.com/articles/conference_contribution/Artificial_Fingerprinting_for_Generative_Models_Rooting_Deepfake_Attribution_in_Training_Data/24613728,https://figshare.com/articles/conference_contribution/Artificial_Fingerprinting_for_Generative_Models_Rooting_Deepfake_Attribution_in_Training_Data/24613728,https://figshare.com/articles/conference_contribution/Artificial_Fingerprinting_for_Generative_Models_Rooting_Deepfake_Attribution_in_Training_Data/24613728,https://openalex.org/W4287716543,,,false,false,false,1,"Matched task terms: detection, detect; no generation terms matched.",,detection,method,false,true,false,generative model attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4386142022,Interpreting Black-Box Models: A Review on Explainable Artificial Intelligence,"[""Vikas Hassija"", ""Vinay Chamola"", ""Atmesh Mahapatra"", ""Abhinandan Singal"", ""Divyansh Goel"", ""Kaizhu Huang"", ""Simone Scardapane"", ""Indro Spinelli"", ""Mufti Mahmud"", ""Amir Hussain""]",2023,2023,2023-08-24,Cognitive Computation,Cognitive Computation,journal,Springer Science+Business Media,journal,10.1007/s12559-023-10179-8,https://doi.org/10.1007/s12559-023-10179-8,https://doi.org/10.1007/s12559-023-10179-8,https://doi.org/10.1007/s12559-023-10179-8,https://openalex.org/W4386142022,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,survey,true,false,false,generative model attribution | AI-generated image source attribution | source attribution of AI-generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4377291442,On the assessment of generative AI in modeling tasks: an experience report with ChatGPT and UML,"[""Javier Cámara"", ""Javier Troya"", ""Loli Burgueño"", ""Antonio Vallecillo""]",2023,2023,2023-05-22,Software & Systems Modeling,Software & Systems Modeling,journal,Springer Science+Business Media,journal,10.1007/s10270-023-01105-5,https://doi.org/10.1007/s10270-023-01105-5,https://doi.org/10.1007/s10270-023-01105-5,https://doi.org/10.1007/s10270-023-01105-5,https://openalex.org/W4377291442,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,generative model attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2012385888,Authorship attribution based on a probabilistic topic model,"[""Jacques Savoy""]",2012,2012,2012-07-31,Information Processing & Management,Information Processing & Management,journal,Elsevier BV,journal,10.1016/j.ipm.2012.06.003,https://doi.org/10.1016/j.ipm.2012.06.003,https://doi.org/10.1016/j.ipm.2012.06.003,https://doi.org/10.1016/j.ipm.2012.06.003,https://openalex.org/W2012385888,,,false,false,false,0,No required generation/task combination matched.,Matched exclusion terms: authorship attribution.,uncertain,method,false,false,false,generative model attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4225323055,Flamingo: a Visual Language Model for Few-Shot Learning,"[""Jean-Baptiste Alayrac"", ""Jeff Donahue"", ""Pauline Luc"", ""Antoine Miech"", ""Iain Barr"", ""Yana Hasson"", ""Karel Lenc"", ""Arthur Mensch"", ""Katie Millican"", ""Malcolm Reynolds"", ""Roman Ring"", ""Eliza Rutherford"", ""Serkan Cabi"", ""Tengda Han"", ""Zhitao Gong"", ""Sina Samangooei"", ""Marianne Monteiro"", ""Jacob Menick"", ""Sebastian Borgeaud"", ""Andrew Brock"", ""Aida Nematzadeh"", ""Sahand Sharifzadeh"", ""Mikołaj Bińkowski"", ""Ricardo Barreira"", ""Oriol Vinyals"", ""Andrew Zisserman"", ""Karen Simonyan""]",2022,2022,2022-04-29,arXiv (Cornell University),arXiv (Cornell University),repository,Cornell University,preprint,10.48550/arxiv.2204.14198,http://arxiv.org/abs/2204.14198,http://arxiv.org/abs/2204.14198,http://arxiv.org/abs/2204.14198,https://openalex.org/W4225323055,2204.14198,https://arxiv.org/abs/2204.14198,true,true,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,generative model attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4324344300,Discovering highly potent antimicrobial peptides with deep generative model HydrAMP,"[""Paulina Szymczak"", ""Marcin Możejko"", ""Tomasz Grzegorzek"", ""Radosław Jurczak"", ""Marta Bauer"", ""Damian Neubauer"", ""Karol Sikora"", ""Michał Michalski"", ""Jacek Sroka"", ""Piotr Setny"", ""Wojciech Kamysz"", ""Ewa Szczurek""]",2023,2023,2023-03-15,Nature Communications,Nature Communications,journal,Nature Portfolio,journal,10.1038/s41467-023-36994-z,https://doi.org/10.1038/s41467-023-36994-z,https://doi.org/10.1038/s41467-023-36994-z,https://doi.org/10.1038/s41467-023-36994-z,https://openalex.org/W4324344300,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,generative model attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4391974599,"Generative AI for Transformative Healthcare: A Comprehensive Study of Emerging Models, Applications, Case Studies, and Limitations","[""Siva Sai"", ""Aanchal Gaur"", ""R Vijay Sai"", ""Vinay Chamola"", ""Mohsen Guizani"", ""Joel J. P. C. Rodrigues""]",2024,2024,2024-01-01,IEEE Access,IEEE Access,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/access.2024.3367715,https://doi.org/10.1109/access.2024.3367715,https://doi.org/10.1109/access.2024.3367715,https://doi.org/10.1109/access.2024.3367715,https://openalex.org/W4391974599,,,false,false,false,0,No required generation/task combination matched.,Matched exclusion terms: medical image.,uncertain,method,false,false,false,generative model attribution | AI-generated image source attribution | source attribution of AI-generated images | fake image detection generative AI,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4308361273,Cellpose 2.0: how to train your own model,"[""Marius Pachitariu"", ""Carsen Stringer""]",2022,2022,2022-11-07,Nature Methods,Nature Methods,journal,Nature Portfolio,journal,10.1038/s41592-022-01663-4,https://doi.org/10.1038/s41592-022-01663-4,https://doi.org/10.1038/s41592-022-01663-4,https://doi.org/10.1038/s41592-022-01663-4,https://openalex.org/W4308361273,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,generative model attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2964337551,Beyond Face Rotation: Global and Local Perception GAN for Photorealistic and Identity Preserving Frontal View Synthesis,"[""Rui Huang"", ""Shu Zhang"", ""Tianyu Li"", ""Ran He""]",2017,2017,2017-10-01,2017 IEEE International Conference on Computer Vision (ICCV),2017 IEEE International Conference on Computer Vision (ICCV),,,preprint,10.1109/iccv.2017.267,https://doi.org/10.1109/iccv.2017.267,https://doi.org/10.1109/iccv.2017.267,https://doi.org/10.1109/iccv.2017.267,https://openalex.org/W2964337551,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,generative model attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4405211386,"Beware of metacognitive laziness: Effects of generative artificial intelligence on learning motivation, processes, and performance","[""Yizhou Fan"", ""Luzhen Tang"", ""Huixiao Le"", ""Kejie Shen"", ""Shufang Tan"", ""Yueying Zhao"", ""Yüan Shen"", ""Xinyu Li"", ""Dragan Gašević""]",2024,2024,2024-12-10,British Journal of Educational Technology,British Journal of Educational Technology,journal,Wiley,journal,10.1111/bjet.13544,https://doi.org/10.1111/bjet.13544,https://doi.org/10.1111/bjet.13544,https://doi.org/10.1111/bjet.13544,https://openalex.org/W4405211386,2412.09315,https://arxiv.org/abs/2412.09315,true,true,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,generative model attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4392058134,GenAI against humanity: nefarious applications of generative artificial intelligence and large language models,"[""Emilio Ferrara""]",2024,2024,2024-02-22,Journal of Computational Social Science,Journal of Computational Social Science,journal,Springer Nature,journal,10.1007/s42001-024-00250-1,https://doi.org/10.1007/s42001-024-00250-1,https://doi.org/10.1007/s42001-024-00250-1,https://doi.org/10.1007/s42001-024-00250-1,https://openalex.org/W4392058134,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,true,false,generative model attribution | fake image detection generative AI,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2162337786,Two supervised learning approaches for name disambiguation in author citations,"[""Hui Han"", ""C. Lee Giles"", ""Hongyuan Zha"", ""Cheng Li"", ""Kostas Tsioutsiouliklis""]",2004,2004,2004-06-07,Proceedings of the 4th ACM/IEEE-CS joint conference on Digital libraries,Proceedings of the 4th ACM/IEEE-CS joint conference on Digital libraries,,,conference,10.1145/996350.996419,https://doi.org/10.1145/996350.996419,https://doi.org/10.1145/996350.996419,https://doi.org/10.1145/996350.996419,https://openalex.org/W2162337786,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,generative model attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4391830676,Generative artificial intelligence in innovation management: A preview of future research developments,"[""Marcello M. Mariani"", ""Yogesh K. Dwivedi""]",2024,2024,2024-02-14,Journal of Business Research,Journal of Business Research,journal,Elsevier BV,journal,10.1016/j.jbusres.2024.114542,https://doi.org/10.1016/j.jbusres.2024.114542,https://doi.org/10.1016/j.jbusres.2024.114542,https://doi.org/10.1016/j.jbusres.2024.114542,https://openalex.org/W4391830676,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,generative model attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
