institution_id,starting_canonical_name,starting_type,final_institution_id,final_canonical_name,final_type,final_status,name_decision,type_decision,evidence_status,evidence_url,notes
institution:fa59f7ae15be03cb,Zhejiang Sci-Tech University,university,institution:fa59f7ae15be03cb,Zhejiang Sci-Tech University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:5d8853c0a593d41c,Zhengzhou University of Science and Technology,university,institution:5d8853c0a593d41c,Zhengzhou University of Science and Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:a3a1d363318e4d61,Liaoning Normal University,university,institution:a3a1d363318e4d61,Liaoning Normal University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:052cc551c35dadab,Yunnan University of Finance and Economics,university,institution:052cc551c35dadab,Yunnan University of Finance and Economics,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:1179ac01dd4eef1f,Jiangnan University,university,institution:1179ac01dd4eef1f,Jiangnan University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:da7c9e3c3edb12a5,Kunming University of Science and Technology,university,institution:da7c9e3c3edb12a5,Kunming University of Science and Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:481050d20cd6c722,University of Charleston,university,institution:481050d20cd6c722,University of Charleston,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:9ffc21de60b360ff,University of Edinburgh,university,institution:9ffc21de60b360ff,University of Edinburgh,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:01f9119bde93e8ef,Can Tho University,university,institution:01f9119bde93e8ef,Can Tho University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:948d79eac5f4fc81,Can Tho University of Technology,university,institution:948d79eac5f4fc81,Can Tho University of Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:caec9d0e5ab5010d,Shanghai University of Electric Power,university,institution:caec9d0e5ab5010d,Shanghai University of Electric Power,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:64aa68d006c72586,Nanfang College Guangzhou,other,institution:64aa68d006c72586,"Nanfang College, Guangzhou",university,active,renamed,changed,official_source_confirmed,https://en.nfu.edu.cn/About/Overview.htm,Official English overview includes the comma in the institution name.
institution:d9bedf96789f3033,Jiaxing Vocational Technical College,other,institution:d9bedf96789f3033,Jiaxing Vocational and Technical College,university,active,renamed,changed,official_source_confirmed,https://www.jxvtc.edu.cn/,The institution's English name includes 'and'.
institution:23556881bce23bb9,Jiaxing Municipal Public Security Bureau,other,institution:23556881bce23bb9,Jiaxing Municipal Public Security Bureau,other,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:5d6887482c098264,Binjiang Institute of Zhejiang University,university,institution:5d6887482c098264,Binjiang Institute of Zhejiang University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:3391e7c855fa0e6e,University of Shanghai for Science and Technology,university,institution:3391e7c855fa0e6e,University of Shanghai for Science and Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:bcd623204fe5d659,Bennett University,university,institution:bcd623204fe5d659,Bennett University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:cd887bf808040e61,Michigan State University,university,institution:cd887bf808040e61,Michigan State University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:ed6f1120aeb12d5c,University of North Carolina at Chapel Hill,university,institution:ed6f1120aeb12d5c,University of North Carolina at Chapel Hill,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:7f558d88204cdf26,"CEC GienTech Technology Co., Ltd.",company,institution:7f558d88204cdf26,"CEC GienTech Technology Co., Ltd.",company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:61adfe1cfbad3b19,Academy of Broadcasting Science,other,institution:61adfe1cfbad3b19,Academy of Broadcasting Science,research_unit,active,retained,changed,official_or_authoritative_source_confirmed,https://www.nrta.gov.cn/,Public broadcasting-science academy rather than a degree-granting institution.
institution:b8e44ef51464a97c,Macao Polytechnic University,university,institution:b8e44ef51464a97c,Macao Polytechnic University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:95626cb146b52080,"DeepFuture Technology (Hengqin, Guangdong) Co., Ltd.",company,institution:95626cb146b52080,"DeepFuture Technology (Hengqin, Guangdong) Co., Ltd.",company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:88976ef4193e3a06,Beijing University of Civil Engineering and Architecture,university,institution:88976ef4193e3a06,Beijing University of Civil Engineering and Architecture,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:19b5782d597636d9,University of International Relations,university,institution:19b5782d597636d9,University of International Relations,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:815062efbb762258,University of New South Wales,university,institution:815062efbb762258,University of New South Wales,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:2d64a600151c6a44,Technical University of Madrid,university,institution:2d64a600151c6a44,Technical University of Madrid,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:48441fb89f75bf9d,People's Public Security University of China,university,institution:48441fb89f75bf9d,People's Public Security University of China,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:6235ae2101dec1c1,Shanghai Customs University,university,institution:6235ae2101dec1c1,Shanghai Customs University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:806523d1aae41484,"University of Science, Viet Nam National University Ho Chi Minh City",university,institution:806523d1aae41484,"University of Science, Viet Nam National University Ho Chi Minh City",university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:f2c797b53862241e,Changsha Medical University,university,institution:f2c797b53862241e,Changsha Medical University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:94efe2a875dd4d0e,The University of British Columbia,university,institution:94efe2a875dd4d0e,The University of British Columbia,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:a2c9ccf9659160de,Electronics and Telecommunications Research Institute,research_unit,institution:a2c9ccf9659160de,Electronics and Telecommunications Research Institute,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:4bff7ae080547794,TrueMedia,research_unit,institution:4bff7ae080547794,TrueMedia,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:198d7d8f4558c225,Jiaxing University,university,institution:198d7d8f4558c225,Jiaxing University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:2c6a3e642dd40a03,Shanghai Public Security Bureau,other,institution:2c6a3e642dd40a03,Shanghai Public Security Bureau,other,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:2d606ab01d8cb4a4,Hengyang Academy of Agricultural Sciences,other,institution:2d606ab01d8cb4a4,Hengyang Academy of Agricultural Sciences,research_unit,active,retained,changed,official_or_authoritative_source_confirmed,https://www.hengyang.gov.cn/,Municipal agricultural research academy.
institution:29f3e76214681290,UNSW Sydney,other,institution:815062efbb762258,University of New South Wales,university,merged,merged_duplicate,merged_duplicate,official_source_confirmed_duplicate,https://www.unsw.edu.au/assurance-integrity/legal-compliance/access-to-information,UNSW Sydney is the operating name of the University of New South Wales.
institution:08e0b2dd5a6ea299,Suzhou Research Institute,research_unit,institution:08e0b2dd5a6ea299,Suzhou Research Institute,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:f0501582969408c8,Shanghai Customs College,other,institution:6235ae2101dec1c1,Shanghai Customs University,university,merged,merged_duplicate,merged_duplicate,official_source_confirmed_duplicate,https://www.shcc.edu.cn/,Shanghai Customs College is the former English name of Shanghai Customs University.
institution:48be4a3c2949fee3,Changsha University,university,institution:48be4a3c2949fee3,Changsha University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:2f4cdd3b31b9a5db,China Telecom,company,institution:2f4cdd3b31b9a5db,China Telecom,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:cedf27014e59d7d9,"City University of Hong Kong, Shenzhen Research Institute",university,institution:cedf27014e59d7d9,"City University of Hong Kong, Shenzhen Research Institute",university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:7ecedd9572b7f6ba,China Academy of Information and Communications Technology,research_unit,institution:7ecedd9572b7f6ba,China Academy of Information and Communications Technology,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:753a256f592cb1fe,Data Assurance and Communication Security,research_unit,institution:753a256f592cb1fe,Data Assurance and Communication Security,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:ad93ddd1194b7b31,The Hebrew University of Jerusalem,university,institution:ad93ddd1194b7b31,The Hebrew University of Jerusalem,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:cab25d5cf69f9936,Guangdong Technion-Israel Institute of Technology,university,institution:cab25d5cf69f9936,Guangdong Technion-Israel Institute of Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:ace1428e2323596a,University of Al-Qadisiyah,university,institution:ace1428e2323596a,University of Al-Qadisiyah,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:584ce56aba1d421b,General Directorate of Education in Al-Qadisiyah Governorate,other,institution:584ce56aba1d421b,General Directorate of Education in Al-Qadisiyah Governorate,other,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:4fb750575364983b,Guizhou University,university,institution:4fb750575364983b,Guizhou University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:905a9d3ec1d52c0b,Guizhou Minzu University,university,institution:905a9d3ec1d52c0b,Guizhou Minzu University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:24b3b4892146f8f3,Guizhou Police College,other,institution:24b3b4892146f8f3,Guizhou Police College,university,active,retained,changed,official_or_authoritative_source_confirmed,https://www.gzjgxy.cn/,Degree-granting police higher-education institution.
institution:0094b55826d7cf3e,HKU Shanghai Intelligent Computing Research Center,other,institution:0094b55826d7cf3e,HKU Shanghai Intelligent Computing Research Center,research_unit,active,retained,changed,official_or_authoritative_source_confirmed,https://www.hku.hk/,Named university-affiliated research center; retained separately for scientific attribution.
institution:fe6f0cc7c1924a6a,Hangzhou Institute for Advanced Study,other,institution:fe6f0cc7c1924a6a,Hangzhou Institute for Advanced Study,research_unit,active,retained,changed,official_or_authoritative_source_confirmed,https://english.ucas.ac.cn/,University-affiliated advanced-study research institute.
institution:34697ffbc06b8534,MEGVII Technology,company,institution:34697ffbc06b8534,MEGVII Technology,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:8b4dcb3a02140b15,Henan University,university,institution:8b4dcb3a02140b15,Henan University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:bce986d0881eaaed,Polytechnic Institute of Turin,other,institution:bce986d0881eaaed,Polytechnic University of Turin,university,active,renamed,changed,official_source_confirmed,https://www.polito.it/en/privacy,The institution's official English privacy notice uses Polytechnic University of Turin.
institution:e75cc4bbe66bd6c8,WeChat AI,other,institution:99ad701067db0680,Tencent WeChat AI,company,merged,merged_duplicate,merged_duplicate,official_source_confirmed_duplicate,https://www.tencent.com/en-us/about.html,WeChat AI and Tencent WeChat AI identify the same corporate research organization; distinct office locations remain.
institution:6e9fae05d0f9bbc3,Center for Artificial Intelligence,research_unit,institution:6e9fae05d0f9bbc3,Center for Artificial Intelligence,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:a8472ecf227d6190,Beijing Electronic Science and Technology Institute,other,institution:a8472ecf227d6190,Beijing Electronic Science and Technology Institute,university,active,retained,changed,official_or_authoritative_source_confirmed,https://www.besti.edu.cn/,Degree-granting higher-education institute.
institution:0c402f0a171364b7,The State Information Center,other,institution:0c402f0a171364b7,The State Information Center,other,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:4f497a7bcb962081,Xiangtan University,university,institution:4f497a7bcb962081,Xiangtan University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:da010bc29a5f87b0,China Aerospace Science and Technology Corporation,company,institution:da010bc29a5f87b0,China Aerospace Science and Technology Corporation,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:a0c0138d9a974517,Xiaomi Corporation,company,institution:a0c0138d9a974517,Xiaomi Corporation,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:0c014e2f36e84d1b,Indian Institute of Technology Mandi,university,institution:0c014e2f36e84d1b,Indian Institute of Technology Mandi,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:2b6e51bec93e86c1,Google DeepMind,other,institution:2b6e51bec93e86c1,Google DeepMind,company,active,retained,changed,official_or_authoritative_source_confirmed,https://deepmind.google/about/,Google corporate AI research organization.
institution:ce832fad3d4de534,Fraunhofer Institute for Industrial Mathematics ITWM,research_unit,institution:ce832fad3d4de534,Fraunhofer Institute for Industrial Mathematics ITWM,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:b4e88842382d76c1,National Interuniversity Consortium for Informatics,other,institution:b4e88842382d76c1,National Interuniversity Consortium for Informatics,research_unit,active,retained,changed,official_or_authoritative_source_confirmed,https://www.consorzio-cini.it/index.php/en/about-us,Official site identifies an interuniversity research consortium.
institution:4bbe21fee76b02a9,Swiss federal Institute of Technology in Lausanne,university,institution:4bbe21fee76b02a9,Swiss federal Institute of Technology in Lausanne,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:53765f8a62a101ca,Télécom Paris,other,institution:53765f8a62a101ca,Télécom Paris,university,active,retained,changed,official_or_authoritative_source_confirmed,https://www.telecom-paris.fr/en/school/open/core-mission,Official site identifies a higher-education grande école.
institution:f138c3615bfbd805,McGill University,university,institution:f138c3615bfbd805,McGill University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:e9687e710c08b33b,Mila - Quebec Artificial Intelligence Institute,other,institution:e9687e710c08b33b,Mila - Quebec Artificial Intelligence Institute,research_unit,active,retained,changed,official_or_authoritative_source_confirmed,https://mila.quebec/en/about/about-mila,Official site identifies a nonprofit AI research institute.
institution:7365674b49d794c0,Université de Montréal,university,institution:7365674b49d794c0,Université de Montréal,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:a4967ac8ddffe56e,Institute for Data Valorization,other,institution:a4967ac8ddffe56e,Institute for Data Valorization,research_unit,active,retained,changed,official_or_authoritative_source_confirmed,https://ivado.ca/en/2021/07/06/executive-and-governance-appointments/,Official material identifies the Institute for Data Valorization.
institution:85454e059db548bc,The University of Western Australia,university,institution:85454e059db548bc,The University of Western Australia,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:44fbaa4433d00f61,Institute of Informatics and Telematics of the National Research Council of Italy,research_unit,institution:44fbaa4433d00f61,Institute of Informatics and Telematics of the National Research Council of Italy,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:ef0812aa48e97be6,Reichman University,university,institution:ef0812aa48e97be6,Reichman University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:995961c53e221f07,Centre Borelli,other,institution:995961c53e221f07,Centre Borelli,research_unit,active,retained,changed,official_or_authoritative_source_confirmed,https://centreborelli.ens-paris-saclay.fr/en,University-affiliated research center.
institution:e24529de73ecaa2c,Agence France-Presse,other,institution:e24529de73ecaa2c,Agence France-Presse,other,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:212d8dcc1a46b96e,ENS Paris-Saclay,other,institution:212d8dcc1a46b96e,ENS Paris-Saclay,university,active,retained,changed,official_or_authoritative_source_confirmed,https://ens-paris-saclay.fr/en/studying-ens-paris-saclay,Official site documents higher-education degrees.
institution:8d4321d936320802,NVIDIA,company,institution:8d4321d936320802,NVIDIA,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:9a733d8202685d10,Shri Ramdeobaba College of Engineering & Management,other,institution:9a733d8202685d10,Ramdeobaba University,university,active,renamed,changed,official_source_confirmed,https://rbunagpur.in/overview/,The official university overview states that the former college is now Ramdeobaba University.
institution:6d5510a695d0a614,NAVER,company,institution:6d5510a695d0a614,NAVER,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:e803ae4c1872dfa7,LINE Plus,other,institution:e803ae4c1872dfa7,LINE Plus,company,active,retained,changed,official_or_authoritative_source_confirmed,https://www.linepluscorp.com/ko/company/info/,Official corporate information identifies LINE Plus Corporation.
institution:c13e2f4a44bb01ed,Samsung SDS,company,institution:c13e2f4a44bb01ed,Samsung SDS,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:96c75ff3447d87bb,Saintgits College of Engineering,other,institution:96c75ff3447d87bb,Saintgits College of Engineering,university,active,retained,changed,official_or_authoritative_source_confirmed,https://saintgits.org/saintgits-college-of-engineering/,Official site documents an autonomous degree-granting engineering college.
institution:c33f0550d2263d47,Great Bay University,university,institution:c33f0550d2263d47,Great Bay University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:5bca0447cd36c94e,Scam AI,other,institution:5bca0447cd36c94e,Scam AI,other,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:97a78e53265fe882,Washington University in St. Louis,other,institution:97a78e53265fe882,Washington University in St. Louis,university,active,retained,changed,official_or_authoritative_source_confirmed,https://wustl.edu/about/,Official university site.
institution:e808c43481f24251,Novosibirsk State Technical University,university,institution:e808c43481f24251,Novosibirsk State Technical University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:74f77276f63e1208,North China University of Technology,university,institution:74f77276f63e1208,North China University of Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:17922857a5febbe8,Hebei Institute of Communications,other,institution:17922857a5febbe8,Hebei Institute of Communications,university,active,retained,changed,official_or_authoritative_source_confirmed,https://www.hebic.edu.cn/index.html,Official site identifies a degree-granting higher-education institute.
institution:a7afa880cf905469,Mannheim University of Applied Sciences,university,institution:a7afa880cf905469,Technical University of Applied Sciences Mannheim,university,active,renamed,retained,official_source_confirmed,https://www.english.hs-mannheim.de/the-university/about-hochschule-mannheim.html,The official English university page identifies Hochschule Mannheim by this name.
institution:369f8175eaa84de6,University of Exeter,university,institution:369f8175eaa84de6,University of Exeter,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:9a7670ce91c30b4d,Northwestern University,university,institution:9a7670ce91c30b4d,Northwestern University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:ba1c566a4bad288c,WITNESS,other,institution:ba1c566a4bad288c,WITNESS,other,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:9fbf261b62c1d7c0,Microsoft,company,institution:9fbf261b62c1d7c0,Microsoft,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:1f4217b90babf040,Indian Institute of Science,other,institution:1f4217b90babf040,Indian Institute of Science,university,active,retained,changed,official_or_authoritative_source_confirmed,https://www.iisc.ac.in/admissions/programmes/,Official site documents degree programs.
institution:e3ce9cc5efa9354c,Hugging Face,other,institution:e3ce9cc5efa9354c,Hugging Face,company,active,retained,changed,official_or_authoritative_source_confirmed,https://huggingface.co/huggingface,Official company profile and commercial enterprise services.
institution:e6c54491eaf447b6,Shanghai Second Polytechnic University,university,institution:e6c54491eaf447b6,Shanghai Second Polytechnic University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:502b0f4ec4bc4546,"Origin Quantum Computing Technology (Hefei) Co., Ltd.",company,institution:502b0f4ec4bc4546,"Origin Quantum Computing Technology (Hefei) Co., Ltd.",company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:bbbd3e4c853af6c2,Technical University of Applied Sciences Mannheim,other,institution:a7afa880cf905469,Technical University of Applied Sciences Mannheim,university,merged,merged_duplicate,merged_duplicate,official_source_confirmed_duplicate,https://www.english.hs-mannheim.de/the-university/about-hochschule-mannheim.html,"Same university; the official German and English names are aliases, not separate entities."
institution:625c15ca1b398899,Hebei University,university,institution:625c15ca1b398899,Hebei University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:3fca37dd4c8d3e60,China Mobile (China),other,institution:3fca37dd4c8d3e60,China Mobile,company,active,renamed,changed,official_source_confirmed,https://www.chinamobileltd.com/en/about/overview.php,Official English corporate materials use China Mobile without a country qualifier.
institution:3e0249855cebf527,"China Mobile Communications Group Beijing Co., Ltd.",company,institution:3e0249855cebf527,"China Mobile Communications Group Beijing Co., Ltd.",company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:cdedd18207a1eeb2,Amrita Vishwa Vidyapeetham,other,institution:cdedd18207a1eeb2,Amrita Vishwa Vidyapeetham,university,active,retained,changed,official_or_authoritative_source_confirmed,https://www.amrita.edu/about/,Official site explicitly identifies a private university.
institution:ea16e0a7b9bd2e5e,Computer Research Institute of Montreal,research_unit,institution:ea16e0a7b9bd2e5e,Computer Research Institute of Montreal,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:e58a37a2924e1779,Torrens University Australia,other,institution:e58a37a2924e1779,Torrens University Australia,university,active,retained,changed,official_or_authoritative_source_confirmed,https://www.torrens.edu.au/about,Official site identifies an Australian university.
institution:4e0158a865182393,Bank of Italy,other,institution:4e0158a865182393,Bank of Italy,other,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:4fd673972df51513,San Jose State University,university,institution:4fd673972df51513,San Jose State University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:aa542458d996a5d3,Tencent Inc.,company,institution:aa542458d996a5d3,Tencent Inc.,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:f1a54130f4c752b7,Hikvision,other,institution:f1a54130f4c752b7,Hikvision,company,active,retained,changed,official_or_authoritative_source_confirmed,https://www.hikvision.com/en/about-us/company-profile/,Official company profile.
institution:98477d1f6f6b24f5,HiDream.ai,other,institution:98477d1f6f6b24f5,HiDream.ai,company,active,retained,changed,official_or_authoritative_source_confirmed,https://hidream.ai/,Official commercial AI organization site.
institution:3103fb7db9011c4c,LG AI Research,other,institution:3103fb7db9011c4c,LG AI Research,company,active,retained,changed,official_or_authoritative_source_confirmed,https://www.lgresearch.ai/news/view?seq=97,Official announcement identifies LG AI Research as LG's corporate AI organization.
institution:7bc70559aeb421fa,LG (South Korea),other,institution:7bc70559aeb421fa,LG (South Korea),company,active,retained,changed,official_or_authoritative_source_confirmed,https://www.lg.com/global/about-lg/,Official LG corporate site.
institution:0e7c1c133a9525be,University of Illinois Chicago,university,institution:0e7c1c133a9525be,University of Illinois Chicago,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
