candidate_id,canonical_title,authors,year,venue,doi,arxiv_id,openalex_id,discovery_channels,discovery_sources,venue_year_sources,citation_seeds,surveys,benchmark_lineages,normalized_title_match,matched_corpus_paper_id,matched_exclusion_id,proposed_forensic_task,proposed_image_scope,proposed_research_type,identity_evidence,scope_evidence,primary_evidence_url,final_status,confidence,rationale,manual_review,discovery_passes,observation_count,observation_provenance,method_acronym_matches
audit:cf7db2c029404618,A baseline for detecting misclassified and out-of-distribution examples in neural networks,"Hendrycks D, Gimpel K",2016,,,1610.02136,,D,https://zenodo.org/api/records/20814592/files/Source_Attribution_of_AI_Generated_Images_A_Principled_Survey_Preprint_v1.pdf/content,,,Source Attribution of AI-Generated Images: a Principled Survey,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",anomaly/OOD detection with generative models as tools,,OUT_OF_SCOPE,medium,anomaly/OOD detection with generative models as tools,false,4,1,"[{""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 4, ""discovery_source"": ""https://zenodo.org/api/records/20814592/files/Source_Attribution_of_AI_Generated_Images_A_Principled_Survey_Preprint_v1.pdf/content"", ""rank"": 46, ""raw_path"": ""data/raw/systematic_literature_2026_09/85c4b29c308a3a62fd63.gz"", ""retrieval_bound"": ""complete PDF bibliography; title gate"", ""seed"": ""Source Attribution of AI-Generated Images: a Principled Survey"", ""source_record_id"": ""46""}]",
audit:c7fcd2849c3679d3,A Bias-Free Training Paradigm for More General AI-Generated Image Detection,"F. Guillaro, G. Zingarini, B. Usman, A. Sud, D. Cozzolino, and L. Verdoliva",2025,CVPR2025,10.48550/arxiv.2412.17671,,w4405768297,A+C+D,https://api.openalex.org/works?search=FakeBench&filter=to_publication_date%3A2026-09-12&per-page=15 | https://arxiv.org/html/2502.19716 | https://openaccess.thecvf.com/CVPR2025?day=all,CVPR2025,,2502.19716,FakeBench,A Bias-Free Training Paradigm for More General AI-Generated Image Detection,curated:3da39d6e1e1f36089901,,detection,fully_generated,dataset | method,"Matched by exact_title_authors_database_version | title Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Existing curated/public taxonomy retained for audit comparison; no classification changed.,,EXISTING_ALTERNATE_TITLE,high,Already represented in the frozen public corpus; observed source variants and identifiers remain in provenance.,false,1 | 3,3,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://openaccess.thecvf.com/CVPR2025?day=all"", ""rank"": 33, ""raw_path"": ""data/raw/systematic_literature_2026_09/920b1b6830b3858c91f1.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""CVPR2025"", ""source_record_id"": ""https://openaccess.thecvf.com/content/CVPR2025/html/Guillaro_A_Bias-Free_Training_Paradigm_for_More_General_AI-generated_Image_Detection_CVPR_2025_paper.html""}, {""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 1, ""discovery_source"": ""https://arxiv.org/html/2502.19716"", ""rank"": 28, ""raw_path"": ""data/raw/systematic_literature_2026_09/1852f3cbf8021c13b0d5.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""2502.19716"", ""source_record_id"": ""28""}, {""channel"": ""C"", ""direction"": """", ""discovery_pass"": 3, ""discovery_source"": ""https://api.openalex.org/works?search=FakeBench&filter=to_publication_date%3A2026-09-12&per-page=15"", ""rank"": 8, ""raw_path"": ""data/raw/systematic_literature_2026_09/164e46f5bfb36651ce26.gz"", ""retrieval_bound"": 15, ""seed"": ""FakeBench"", ""source_record_id"": ""https://openalex.org/W4405768297""}]",
audit:8dcdee207eee8403,A Brief Review for Compression and Transfer Learning Techniques in DeepFake Detection,"Karathanasis, Andreas; John Violos; Ioannis Kompatsiaris; Symeon Papadopoulos",2025,arXiv (Cornell University),10.48550/arxiv.2504.21066,,w4417173006,C,https://api.openalex.org/works?search=ForenSynths&filter=to_publication_date%3A2026-09-12&per-page=15 | https://api.openalex.org/works?search=Synthbuster&filter=to_publication_date%3A2026-09-12&per-page=15,,,,ForenSynths | Synthbuster,,,,detection,deepfake,survey,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Confirm a substantive image-level face-manipulation contribution and distinguish it from video-only evaluation; apply the existing deepfake crossover precedent.,,AMBIGUOUS_SCOPE,low,Confirm a substantive image-level face-manipulation contribution and distinguish it from video-only evaluation; apply the existing deepfake crossover precedent. Paper-specific evidence limitation: no title-matched usable primary abstract in the cached evidence; the retained bibliography/index record alone cannot resolve scope.,true,3,2,"[{""channel"": ""C"", ""direction"": """", ""discovery_pass"": 3, ""discovery_source"": ""https://api.openalex.org/works?search=Synthbuster&filter=to_publication_date%3A2026-09-12&per-page=15"", ""rank"": 6, ""raw_path"": ""data/raw/systematic_literature_2026_09/4ee349c12e724cc0de5d.gz"", ""retrieval_bound"": 15, ""seed"": ""Synthbuster"", ""source_record_id"": ""https://openalex.org/W4417173006""}, {""channel"": ""C"", ""direction"": """", ""discovery_pass"": 3, ""discovery_source"": ""https://api.openalex.org/works?search=ForenSynths&filter=to_publication_date%3A2026-09-12&per-page=15"", ""rank"": 5, ""raw_path"": ""data/raw/systematic_literature_2026_09/a539290448ea3500cb00.gz"", ""retrieval_bound"": 15, ""seed"": ""ForenSynths"", ""source_record_id"": ""https://openalex.org/W4417173006""}]",
audit:1cd1a97cb2922d12,"A community forensic intellectual disability service: Twelve year follow up of referrals, analysis of referral patterns and assessment of harm reduction",William R. Lindsay; Lynn Steele; Anne H. W. Smith; Kathleen Quinn; R.N. Allan,2006,Legal and Criminological Psychology,10.1348/135532505x55669,,w2027780041,C,https://api.openalex.org/works?search=Community+Forensics&filter=to_publication_date%3A2026-09-12&per-page=15,,,,Community Forensics,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",non-media forensics or biometric sensor identification,,OUT_OF_SCOPE,medium,non-media forensics or biometric sensor identification,false,3,1,"[{""channel"": ""C"", ""direction"": """", ""discovery_pass"": 3, ""discovery_source"": ""https://api.openalex.org/works?search=Community+Forensics&filter=to_publication_date%3A2026-09-12&per-page=15"", ""rank"": 2, ""raw_path"": ""data/raw/systematic_literature_2026_09/1ee2e27fd161c942b4e0.gz"", ""retrieval_bound"": 15, ""seed"": ""Community Forensics"", ""source_record_id"": ""https://openalex.org/W2027780041""}]",
audit:bb45b9ea8a535939,A Comparative Analysis of Compression and Transfer Learning Techniques in DeepFake Detection Models,Andreas Karathanasis; John Violos; Ioannis Kompatsiaris,2025,Mathematics,10.3390/math13050887,,w4408168969,C,https://api.openalex.org/works?search=ForenSynths&filter=to_publication_date%3A2026-09-12&per-page=15 | https://api.openalex.org/works?search=Synthbuster&filter=to_publication_date%3A2026-09-12&per-page=15,,,,ForenSynths | Synthbuster,,,,detection,deepfake,method,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Confirm a substantive image-level face-manipulation contribution and distinguish it from video-only evaluation; apply the existing deepfake crossover precedent.,,AMBIGUOUS_SCOPE,low,Confirm a substantive image-level face-manipulation contribution and distinguish it from video-only evaluation; apply the existing deepfake crossover precedent. Paper-specific evidence limitation: https://doi.org/10.3390/math13050887 — HTTPError: HTTP Error 403: Forbidden,true,3,2,"[{""channel"": ""C"", ""direction"": """", ""discovery_pass"": 3, ""discovery_source"": ""https://api.openalex.org/works?search=Synthbuster&filter=to_publication_date%3A2026-09-12&per-page=15"", ""rank"": 3, ""raw_path"": ""data/raw/systematic_literature_2026_09/4ee349c12e724cc0de5d.gz"", ""retrieval_bound"": 15, ""seed"": ""Synthbuster"", ""source_record_id"": ""https://openalex.org/W4408168969""}, {""channel"": ""C"", ""direction"": """", ""discovery_pass"": 3, ""discovery_source"": ""https://api.openalex.org/works?search=ForenSynths&filter=to_publication_date%3A2026-09-12&per-page=15"", ""rank"": 2, ""raw_path"": ""data/raw/systematic_literature_2026_09/a539290448ea3500cb00.gz"", ""retrieval_bound"": 15, ""seed"": ""ForenSynths"", ""source_record_id"": ""https://openalex.org/W4408168969""}]",
audit:2b27a12fccb9c1be,"A comprehensive overview of Deepfake: Generation, detection, datasets, and opportunities","Jia Wen Seow, Mei Kuan Lim, Raphael CW Phan, and Joseph K Liu. 2022.",2022,,,,,D,https://arxiv.org/html/2407.10575,,,2407.10575,,,,,detection,deepfake,benchmark,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Confirm a substantive image-level face-manipulation contribution and distinguish it from video-only evaluation; apply the existing deepfake crossover precedent.,,AMBIGUOUS_SCOPE,low,Confirm a substantive image-level face-manipulation contribution and distinguish it from video-only evaluation; apply the existing deepfake crossover precedent. Paper-specific evidence limitation: no title-matched usable primary abstract in the cached evidence; the retained bibliography/index record alone cannot resolve scope.,true,1,1,"[{""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 1, ""discovery_source"": ""https://arxiv.org/html/2407.10575"", ""rank"": 186, ""raw_path"": ""data/raw/systematic_literature_2026_09/2063d5863a95923141f4.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""2407.10575"", ""source_record_id"": ""186""}]",
audit:b08796f03dc7484a,A comprehensive survey of image augmentation techniques for deep learning,"Mingle Xu, Sook Yoon, Alvaro Fuentes, and Dong Sun Park. 2023b.",,,,,,D,https://arxiv.org/html/2407.10575,,,2407.10575,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,1,1,"[{""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 1, ""discovery_source"": ""https://arxiv.org/html/2407.10575"", ""rank"": 236, ""raw_path"": ""data/raw/systematic_literature_2026_09/2063d5863a95923141f4.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""2407.10575"", ""source_record_id"": ""236""}]",
audit:f148dcdfcf16ee70,A convnet for the 2020s,"Zhuang Liu, Hanzi Mao, Chao-Yuan Wu, Christoph Feichtenhofer, Trevor Darrell, and Saining Xie. 2022a.",,,,,,D,https://arxiv.org/html/2502.15176,,,2502.15176,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,1,1,"[{""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 1, ""discovery_source"": ""https://arxiv.org/html/2502.15176"", ""rank"": 53, ""raw_path"": ""data/raw/systematic_literature_2026_09/6dde24b585a7d0f50ba2.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""2502.15176"", ""source_record_id"": ""53""}]",
audit:71f2c0c6c720023b,A Debiased Reconstruction-Based Framework for Training-Free Detection of AI-Generated Images,,2026,CVPR2026,,,,A,https://openaccess.thecvf.com/CVPR2026?day=all,CVPR2026,,,,A Debiased Reconstruction-Based Framework for Training-Free Detection of AI-Generated Images,curated:1eb949d2e1adca5bb6cf,,detection,fully_generated,method,"Matched by title Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Existing curated/public taxonomy retained for audit comparison; no classification changed.,,EXISTING_CURRENT,high,Already represented in the frozen public corpus; observed source variants and identifiers remain in provenance.,false,1,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://openaccess.thecvf.com/CVPR2026?day=all"", ""rank"": 2628, ""raw_path"": ""data/raw/systematic_literature_2026_09/2b1991ff8fad866075c9.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""CVPR2026"", ""source_record_id"": ""https://openaccess.thecvf.com/content/CVPR2026/html/Choi_A_Debiased_Reconstruction-based_Framework_for_Training-Free_Detection_of_AI-Generated_Images_CVPR_2026_paper.html""}]",
audit:4e3d98880d8c647e,A deep learning approach to detection of splicing and copy-move forgeries in images,Yuan Rao; Jiangqun Ni,2016,,10.1109/wifs.2016.7823911,,w2572561073,B,https://api.openalex.org/works?filter=openalex_id%3AW967544008%7CW2009130368%7CW2038168805%7CW2108598243%7CW2187089797%7CW2194775991%7CW2531409750%7CW2541922885%7CW2572561073%7CW2603123944%7CW2787755382%7CW2799265886%7CW2811414481%7CW2902304528%7CW2952716587%7CW2954930822%7CW2962770929%7CW2962793481%7CW2962974533%7CW2963522749%7CW2963767194%7CW2969104300%7CW2975558816%7CW2982058372%7CW2984854289%7CW2988576913%7CW2991318208%7CW3012033723%7CW3012472557%7CW3035149916%7CW3040462728%7CW3108281670%7CW3109957618%7CW3129576130%7CW3162926177%7CW3166396011%7CW3209532394%7CW4224035735%7CW4226125322%7CW4255023712&per-page=50,,Towards Universal Fake Image Detectors That Generalize Across Generative Models,,,,,,detection,fully_generated,method,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Primary evidence is insufficient to establish the precise image-level forensic contribution and supported taxonomy; verify the paper before inclusion.,,AMBIGUOUS_SCOPE,low,Primary evidence is insufficient to establish the precise image-level forensic contribution and supported taxonomy; verify the paper before inclusion. Paper-specific evidence limitation: https://doi.org/10.1109/wifs.2016.7823911 — 202,true,2,1,"[{""channel"": ""B"", ""direction"": ""REFERENCES"", ""discovery_pass"": 2, ""discovery_source"": ""https://api.openalex.org/works?filter=openalex_id%3AW967544008%7CW2009130368%7CW2038168805%7CW2108598243%7CW2187089797%7CW2194775991%7CW2531409750%7CW2541922885%7CW2572561073%7CW2603123944%7CW2787755382%7CW2799265886%7CW2811414481%7CW2902304528%7CW2952716587%7CW2954930822%7CW2962770929%7CW2962793481%7CW2962974533%7CW2963522749%7CW2963767194%7CW2969104300%7CW2975558816%7CW2982058372%7CW2984854289%7CW2988576913%7CW2991318208%7CW3012033723%7CW3012472557%7CW3035149916%7CW3040462728%7CW3108281670%7CW3109957618%7CW3129576130%7CW3162926177%7CW3166396011%7CW3209532394%7CW4224035735%7CW4226125322%7CW4255023712&per-page=50"", ""rank"": 9, ""raw_path"": ""data/raw/systematic_literature_2026_09/19df1c626348cf79eebd.gz"", ""retrieval_bound"": 40, ""seed"": ""Towards Universal Fake Image Detectors That Generalize Across Generative Models"", ""source_record_id"": ""https://openalex.org/W2572561073""}]",
audit:05c23c92e5f37c1f,A Deepfake Image Detection Method Based on a Multi-Graph Attention Network,Guorong Chen; Chongling Du; Yu Yuan; Hong Hu; Hongjun Duan; Huazheng Zhu,2025,Electronics,10.3390/electronics14030482,,w4406867188,C,https://api.openalex.org/works?search=GenImage&filter=to_publication_date%3A2026-09-12&per-page=15,,,,GenImage,A Deepfake Image Detection Method Based on a Multi-Graph Attention Network,curated:53154d830e337fce1fad,,detection,deepfake,method,"Matched by doi Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Existing curated/public taxonomy retained for audit comparison; no classification changed.,,EXISTING_CURRENT,high,Already represented in the frozen public corpus; observed source variants and identifiers remain in provenance.,false,3,1,"[{""channel"": ""C"", ""direction"": """", ""discovery_pass"": 3, ""discovery_source"": ""https://api.openalex.org/works?search=GenImage&filter=to_publication_date%3A2026-09-12&per-page=15"", ""rank"": 5, ""raw_path"": ""data/raw/systematic_literature_2026_09/fe7a59b2a50b8165f2df.gz"", ""retrieval_bound"": 15, ""seed"": ""GenImage"", ""source_record_id"": ""https://openalex.org/W4406867188""}]",
audit:ea0562d300f97fce,A Difference-in-Difference Approach to Detecting AI-Generated Images,,2026,CVPR2026,,,,A,https://openaccess.thecvf.com/CVPR2026?day=all,CVPR2026,,,,A Difference-in-Difference Approach to Detecting AI-Generated Images,curated:b5094e3d407c63ed6f41,,detection,fully_generated,method,"Matched by title Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Existing curated/public taxonomy retained for audit comparison; no classification changed.,,EXISTING_CURRENT,high,Already represented in the frozen public corpus; observed source variants and identifiers remain in provenance.,false,1,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://openaccess.thecvf.com/CVPR2026?day=all"", ""rank"": 1118, ""raw_path"": ""data/raw/systematic_literature_2026_09/2b1991ff8fad866075c9.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""CVPR2026"", ""source_record_id"": ""https://openaccess.thecvf.com/content/CVPR2026/html/Qi_A_Difference-in-Difference_Approach_to_Detecting_AI-Generated_Images_CVPR_2026_paper.html""}]",
audit:d60b53afd908ec12,A Diffusion-Based Framework for Multi-Class Anomaly Detection,Haoyang He; Jiangning Zhang; Hongxu Chen; Xuhai Chen; Zhishan Li; Xu Chen; Yabiao Wang; Chengjie Wang; Lei Xie,2024,Proceedings of the AAAI Conference on Artificial Intelligence,10.1609/aaai.v38i8.28690,,w4393147759,A,https://api.openalex.org/works?filter=primary_location.source.id%3AS4210191458%2Cfrom_publication_date%3A2024-01-01%2Cto_publication_date%3A2024-12-31&search=synthetic+image+detection&per-page=30,AAAI 2024,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",anomaly/OOD detection with generative models as tools,,OUT_OF_SCOPE,medium,anomaly/OOD detection with generative models as tools,false,4,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 4, ""discovery_source"": ""https://api.openalex.org/works?filter=primary_location.source.id%3AS4210191458%2Cfrom_publication_date%3A2024-01-01%2Cto_publication_date%3A2024-12-31&search=synthetic+image+detection&per-page=30"", ""rank"": 1, ""raw_path"": ""data/raw/systematic_literature_2026_09/04d517abb5d23a57ef15.gz"", ""retrieval_bound"": 30, ""seed"": ""AAAI 2024"", ""source_record_id"": ""https://openalex.org/W4393147759""}]",
audit:5b5c37b4af297d11,A forensic evaluation method of stable diffusion‐generated images using feature‐based likelihood ratio by deep learning features,Hao Luo; Yunqi Tang; Weizheng Jin; Kang Wang,2026,Journal of Forensic Sciences,10.1111/1556-4029.70339,,w7163355534,B,https://api.openalex.org/works?filter=cites%3AW4386071953%2Cto_publication_date%3A2026-09-12&sort=publication_date%3Adesc&per-page=50,,Towards Universal Fake Image Detectors That Generalize Across Generative Models,,,,,,detection,fully_generated,method,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Primary evidence is insufficient to establish the precise image-level forensic contribution and supported taxonomy; verify the paper before inclusion.,,AMBIGUOUS_SCOPE,low,Primary evidence is insufficient to establish the precise image-level forensic contribution and supported taxonomy; verify the paper before inclusion. Paper-specific evidence limitation: https://doi.org/10.1111/1556-4029.70339 — HTTPError: HTTP Error 403: Forbidden,true,2,1,"[{""channel"": ""B"", ""direction"": ""CITED_BY"", ""discovery_pass"": 2, ""discovery_source"": ""https://api.openalex.org/works?filter=cites%3AW4386071953%2Cto_publication_date%3A2026-09-12&sort=publication_date%3Adesc&per-page=50"", ""rank"": 43, ""raw_path"": ""data/raw/systematic_literature_2026_09/718e33c38de28ffcaaae.gz"", ""retrieval_bound"": 50, ""seed"": ""Towards Universal Fake Image Detectors That Generalize Across Generative Models"", ""source_record_id"": ""https://openalex.org/W7163355534""}]",
audit:14037928bfa2b942,A Generalized Diffusion Framework with Learnable Propagation Dynamics for Source Localization,"Dongpeng Hou, Yuchen Wang, Chao Gao, Xianghua Li",2025,IJCAI 2025,,,,A,https://www.ijcai.org/proceedings/2025/,IJCAI 2025,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,3,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 3, ""discovery_source"": ""https://www.ijcai.org/proceedings/2025/"", ""rank"": 325, ""raw_path"": ""data/raw/systematic_literature_2026_09/210815e78e9827f93b42.gz"", ""retrieval_bound"": ""complete returned source"", ""seed"": ""IJCAI 2025"", ""source_record_id"": ""https://www.ijcai.org/proceedings/2025/325""}]",
audit:071aaa02ef218d5b,A Generated Image Detection Method Based on Data Augmentation and a Global–Local Dual Branch Architecture,Xiao Zeng; Xinyu Wang; XiaoMing Guo,2026,,10.1109/cvidl70130.2026.11637632,,w7203632124,B,https://api.openalex.org/works?filter=cites%3AW4390873235%2Cto_publication_date%3A2026-09-12&sort=publication_date%3Adesc&per-page=50,,DIRE for Diffusion-Generated Image Detection,,,,,,detection,fully_generated,method,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Primary evidence is insufficient to establish the precise image-level forensic contribution and supported taxonomy; verify the paper before inclusion.,,AMBIGUOUS_SCOPE,low,Primary evidence is insufficient to establish the precise image-level forensic contribution and supported taxonomy; verify the paper before inclusion. Paper-specific evidence limitation: https://doi.org/10.1109/cvidl70130.2026.11637632 — 202,true,2,1,"[{""channel"": ""B"", ""direction"": ""CITED_BY"", ""discovery_pass"": 2, ""discovery_source"": ""https://api.openalex.org/works?filter=cites%3AW4390873235%2Cto_publication_date%3A2026-09-12&sort=publication_date%3Adesc&per-page=50"", ""rank"": 41, ""raw_path"": ""data/raw/systematic_literature_2026_09/a58a312ed612f8266c74.gz"", ""retrieval_bound"": 50, ""seed"": ""DIRE for Diffusion-Generated Image Detection"", ""source_record_id"": ""https://openalex.org/W7203632124""}]",
audit:e66de206edffd6e6,A Geometric Distortion Immunized Deep Watermarking Framework with Robustness Generalizability,,2024,ECCV 2024 and earlier proceedings,,,,A,https://www.ecva.net/papers.php,ECCV 2024 and earlier proceedings,,,,,,,source_attribution,,method,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Verify that watermark/provenance recovery provides project-scope image detection or source attribution, beyond watermark embedding, robustness, ownership, or content protection. Cached primary abstract: ""Robustness is the most important property of watermarking schemes. In practice, the watermarking mechanism shall be robust to both geometric and non-geometric distortions. In deep learning-based watermarking frameworks, robustness can be ensured by end-to-end training with different noise layers. However, most of the current CNN-based watermarking frameworks, even trained with targeted distortions, cannot well adapt to geometric distortions due to the architectural design. Since the traditional convolutional layer’s position structure is relatively fixed, it lacks the flexibility to capture the influence of geometric distortion, making it difficult to train for corresponding robustness. To address such limitations, we propose a Swin Transformer and Deformable Convolutional Network (DCN)-based watermark model backbone. The attention mechanism and the deformable convolutional window effectively improve the feature processing flexibility, greatly enhancing the robustness, especially for geometric distortions. Besides, for non-geometric distortions, aiming at improving the generalizability for more distortions, we also provide a distortion-style-ensembled noise layer, including an image encoder, an image decoder, and distortion-style layers that can effectively simulate styles of different kinds of distortions. Then we can simply train our watermark model with the proposed noise layer for overall robustness. Experiments illustrate the superiority of our method compared to existing state-of-the-art (SOTA) works, such as the 100.00% watermark extraction accuracy under almost all tested geometric distortions.""",https://www.ecva.net/papers/eccv_2024/papers_ECCV/html/8419_ECCV_2024_paper.php,CANDIDATE_ADD_NEEDS_SCOPE_REVIEW,medium,"Verify that watermark/provenance recovery provides project-scope image detection or source attribution, beyond watermark embedding, robustness, ownership, or content protection. For this work, inspect the primary abstract preserved in scope_evidence and resolve the stated endpoint/precedent question.",true,1,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://www.ecva.net/papers.php"", ""rank"": 1793, ""raw_path"": ""data/raw/systematic_literature_2026_09/63731d98eca600658d63.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""ECCV 2024 and earlier proceedings"", ""source_record_id"": ""https://www.ecva.net/papers/eccv_2024/papers_ECCV/html/8419_ECCV_2024_paper.php""}]",
