legacy_review_id,paper_identity,paper_id,canonical_title,year,doi,primary_url,legacy_scope_category,current_tasks,current_image_scopes,diagnostic_basis,confidence,review_rationale,current_abstract,source_record_sha256,diagnostic_only,corpus_action
legacy-scope:65d49b8f6f22d1f7,doi:10.32604/iasc.2023.029653,,Detecting Deepfake Images Using Deep Learning Techniques and Explainable AI Methods,2022,10.32604/iasc.2023.029653,https://doi.org/10.32604/iasc.2023.029653,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,face_or_video_evaluation_evidence,high as a review candidate,"Saved title/abstract identifies facial, identity-manipulation or video-deepfake evaluation. Verify any substantive broader synthetic-image component before a future scope decision.","Nowadays, deepfake is wreaking havoc on society. Deepfake content is created with the help of artificial intelligence and machine learning to replace one person’s likeness with another person in pictures or recorded videos. Although visual media manipulations are not new, the introduction of deepfakes has marked a breakthrough in creating fake media and information. These manipulated pictures and videos will undoubtedly have an enormous societal impact. Deepfake uses the latest technology like Artificial Intelligence (AI), Machine Learning (ML), and Deep Learning (DL) to construct automated methods for creating fake content that is becoming increasingly difficult to detect with the human eye. Therefore, automated solutions employed by DL can be an efficient approach for detecting deepfake. Though the “black-box” nature of the DL system allows for robust predictions, they cannot be completely trustworthy. Explainability is the first step toward achieving transparency, but the existing incapacity of DL to explain its own decisions to human users limits the efficacy of these systems. Though Explainable Artificial Intelligence (XAI) can solve this problem by interpreting the predictions of these systems. This work proposes to provide a comprehensive study of deepfake detection using the DL method and analyze the result of the most effective algorithm with Local Interpretable Model-Agnostic Explanations (LIME) to assure its validity and reliability. This study identifies real and deepfake images using different Convolutional Neural Network (CNN) models to get the best accuracy. It also explains which part of the image caused the model to make a specific classification using the LIME algorithm. To apply the CNN model, the dataset is taken from Kaggle, which includes 70 k real images from the Flickr dataset collected by Nvidia and 70 k fake faces generated by StyleGAN of 256 px in size. For experimental results, Jupyter notebook, TensorFlow, NumPy, and Pandas were used as software, InceptionResnetV2, DenseNet201, InceptionV3, and ResNet152V2 were used as CNN models. All these models’ performances were good enough, such as InceptionV3 gained 99.68% accuracy, ResNet152V2 got an accuracy of 99.19%, and DenseNet201 performed with 99.81% accuracy. However, InceptionResNetV2 achieved the highest accuracy of 99.87%, which was verified later with the LIME algorithm for XAI, where the proposed method performed the best. The obtained results and dependability demonstrate its preference for detecting deepfake images effectively.",adb816596bfbd69e43cac8def47d18e2f3b04bbc7898e9a42a2c25265aa7f8bf,true,NONE
legacy-scope:af2a08147bd2603f,doi:10.3389/frsip.2022.918725,,An Eyes-Based Siamese Neural Network for the Detection of GAN-Generated Face Images,2022,10.3389/frsip.2022.918725,https://doi.org/10.3389/frsip.2022.918725,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection;source_attribution,fully_generated,face_or_video_evaluation_evidence,high as a review candidate,"Saved title/abstract identifies facial, identity-manipulation or video-deepfake evaluation. Verify any substantive broader synthetic-image component before a future scope decision.","Generative Adversarial Network (GAN) models are nowadays able to generate synthetic images which are visually indistinguishable from the real ones, thus raising serious concerns about the spread of fake news and the need to develop tools to distinguish fake and real images in order to preserve the trustworthiness of digital images. The most powerful current detection methods are based on Deep Learning (DL) technology. While these methods get excellent performance when tested under conditions similar to those considered for training, they often suffer from a lack of robustness and generalization ability, as they fail to detect fake images that are generated by “unseen” GAN models. A possibility to overcome this problem is to develop tools that rely on the semantic attributes of the image. In this paper, we propose a semantic-based method for distinguishing GAN-generated from real faces, that relies on the analysis of inter-eye symmetries and inconsistencies. The method resorts to the superior capabilities of similarity learning of extracting representative and robust features. More specifically, a Siamese Neural Network (SNN) is utilized to extract high-level features characterizing the inter-eye similarity, that can be used to discriminate between real and synthetic pairs of eyes. We carried out extensive experiments to assess the performance of the proposed method in both matched and mismatched conditions pertaining to the GAN type used to generate the synthetic images and the robustness of the method in presence of post-processing. The results we got are comparable, and in some cases superior, to those achieved by the best performing state-of-the-art method leveraging on the analysis of the entire face image.",28170f37a9f25dbddecb83d98e4540e7eeb463ba3f9d64fcdefd4a60b04bcc45,true,NONE
legacy-scope:5ae4d625f74abc75,doi:10.3390/app12199820,,A Novel Deep Learning Approach for Deepfake Image Detection,2022,10.3390/app12199820,https://doi.org/10.3390/app12199820,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,face_or_video_evaluation_evidence,high as a review candidate,"Saved title/abstract identifies facial, identity-manipulation or video-deepfake evaluation. Verify any substantive broader synthetic-image component before a future scope decision.","Deepfake is utilized in synthetic media to generate fake visual and audio content based on a person’s existing media. The deepfake replaces a person’s face and voice with fake media to make it realistic-looking. Fake media content generation is unethical and a threat to the community. Nowadays, deepfakes are highly misused in cybercrimes for identity theft, cyber extortion, fake news, financial fraud, celebrity fake obscenity videos for blackmailing, and many more. According to a recent Sensity report, over 96% of the deepfakes are of obscene content, with most victims being from the United Kingdom, United States, Canada, India, and South Korea. In 2019, cybercriminals generated fake audio content of a chief executive officer to call his organization and ask them to transfer $243,000 to their bank account. Deepfake crimes are rising daily. Deepfake media detection is a big challenge and has high demand in digital forensics. An advanced research approach must be built to protect the victims from blackmailing by detecting deepfake content. The primary aim of our research study is to detect deepfake media using an efficient framework. A novel deepfake predictor (DFP) approach based on a hybrid of VGG16 and convolutional neural network architecture is proposed in this study. The deepfake dataset based on real and fake faces is utilized for building neural network techniques. The Xception, NAS-Net, Mobile Net, and VGG16 are the transfer learning techniques employed in comparison. The proposed DFP approach achieved 95% precision and 94% accuracy for deepfake detection. Our novel proposed DFP approach outperformed transfer learning techniques and other state-of-the-art studies. Our novel research approach helps cybersecurity professionals overcome deepfake-related cybercrimes by accurately detecting the deepfake content and saving the deepfake victims from blackmailing.",97ad7bd1cf6b36a56b5f737b9e142eba34b1d3aac6160124dfe3e1f0ee96e415,true,NONE
legacy-scope:41e1f91813f2b432,doi:10.3390/computers13010031,,Multiclass AI-Generated Deepfake Face Detection Using Patch-Wise Deep Learning Model,2024,10.3390/computers13010031,https://doi.org/10.3390/computers13010031,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,face_or_video_evaluation_evidence,high as a review candidate,"Saved title/abstract identifies facial, identity-manipulation or video-deepfake evaluation. Verify any substantive broader synthetic-image component before a future scope decision.","In response to the rapid advancements in facial manipulation technologies, particularly facilitated by Generative Adversarial Networks (GANs) and Stable Diffusion-based methods, this paper explores the critical issue of deepfake content creation. The increasing accessibility of these tools necessitates robust detection methods to curb potential misuse. In this context, this paper investigates the potential of Vision Transformers (ViTs) for effective deepfake image detection, leveraging their capacity to extract global features. Objective: The primary goal of this study is to assess the viability of ViTs in detecting multiclass deepfake images compared to traditional Convolutional Neural Network (CNN)-based models. By framing the deepfake problem as a multiclass task, this research introduces a novel approach, considering the challenges posed by Stable Diffusion and StyleGAN2. The objective is to enhance understanding and efficacy in detecting manipulated content within a multiclass context. Novelty: This research distinguishes itself by approaching the deepfake detection problem as a multiclass task, introducing new challenges associated with Stable Diffusion and StyleGAN2. The study pioneers the exploration of ViTs in this domain, emphasizing their potential to extract global features for enhanced detection accuracy. The novelty lies in addressing the evolving landscape of deepfake creation and manipulation. Results and Conclusion: Through extensive experiments, the proposed method exhibits high effectiveness, achieving impressive detection accuracy, precision, and recall, and an F1 rate of 99.90% on a multiclass-prepared dataset. The results underscore the significant potential of ViTs in contributing to a more secure digital landscape by robustly addressing the challenges posed by deepfake content, particularly in the presence of Stable Diffusion and StyleGAN2. The proposed model outperformed when compared with state-of-the-art CNN-based models, i.e., ResNet-50 and VGG-16.",7799bbcffe8ec56169597917f0bcf53b99c576d2f461fe902df807f5919ac0c3,true,NONE
legacy-scope:cda389087332bb74,doi:10.3390/electronics13091662,,A Hybrid CNN-LSTM Approach for Precision Deepfake Image Detection Based on Transfer Learning,2024,10.3390/electronics13091662,https://doi.org/10.3390/electronics13091662,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,face_or_video_evaluation_evidence,high as a review candidate,"Saved title/abstract identifies facial, identity-manipulation or video-deepfake evaluation. Verify any substantive broader synthetic-image component before a future scope decision.","The detection of deepfake images and videos is a critical concern in social communication due to the widespread utilization of deepfake techniques. The prevalence of these methods poses risks to trust and authenticity across various domains, emphasizing the importance of identifying fake faces for security and preventing socio-political issues. In the digital media era, deep learning outperforms traditional image processing methods in deepfake detection, underscoring its significance. This research introduces an innovative approach for detecting deepfake images by employing transfer learning in a hybrid architecture that combines convolutional neural networks (CNNs) and long short-term memory (LSTM). The hybrid CNN-LSTM model exhibits promise in combating deep fakes by merging the spatial awareness of CNNs with the temporal context understanding of LSTMs. Demonstrating effective performance on open-source datasets like “DFDC” and “Ciplab”, the proposed method achieves an impressive precision of 98.21%, indicating its capability to accurately identify deepfake images with a limited false-positive rate. The model’s error rate is 0.26%, emphasizing the challenges and intricacies inherent in deepfake detection tasks. These findings underscore the potential of hybrid deep learning techniques for addressing the urgent issue of deepfake image detection.",5d84af49e86a03fef0cee558708e51bd1a7f5b2fc504b2db8d33f58caa74abc6,true,NONE
legacy-scope:4144c82fa9cad6fa,doi:10.4018/ijswis.384517,,Semantic-Aware Lightweight AI Model for Deepfake Image Detection in Online Retail Platforms,2025,10.4018/ijswis.384517,https://doi.org/10.4018/ijswis.384517,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.","Deepfake detection in e-commerce platforms demands lightweight, efficient, and accurate models capable of real-time performance. This paper proposes a semantic-aware, lightweight ShuffleNet-based model optimized for detecting image-based deepfake content. The proposed model integrates ShuffleNet with a Semantic Knowledge Graph (SKG) for enhanced deepfake image detection. The SKG links extracted visual features with contextual metadata, enabling a more interpretable and knowledge-driven classification process. The proposed model achieves an accuracy of 76.15%, precision of 80.97%, recall of 76.15%, and F1-score of 74.79% while significantly reducing computational costs. Compared to standard architectures like DenseNet, MobileNet, and EfficientNet, the model achieves the lowest FLOPs (295.57M) and parameter count (1.26M). These results highlight the model's ability to outperform existing architectures in balancing performance and computational efficiency. The proposed solution is ideal for real-time, resource-constrained environments, positioning it as an effective tool for combating deepfake challenges in online retail.",1940b520de49ea18152fe5087c22de68f2bd62fb86821b4c3bc89db914dd5799,true,NONE
legacy-scope:d31705d4d0a87125,doi:10.48550/arxiv.2403.06803,,Data-Independent Operator: A Training-Free Artifact Representation Extractor for Generalizable Deepfake Detection,2024,10.48550/arxiv.2403.06803,https://openalex.org/W4392737360,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.",,4708fc1ac22034b3e8b8dae999953fc4a156d0c6345b46afa832cbeafc934ab0,true,NONE
legacy-scope:776f3780673b2a20,doi:10.48550/arxiv.2403.13479,,Deepfake Detection Without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,2024,10.48550/arxiv.2403.13479,https://openalex.org/W4393063559,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.",,4c1e63ccc899f9b69a7cda1c30a3362702eb8ab190e09e6fa96b4ea60ab65d36,true,NONE
legacy-scope:25c0ef1c1735c8cc,doi:10.48550/arxiv.2405.18071,,Text Modality Oriented Image Feature Extraction for Detecting Diffusion-Based DeepFake,2024,10.48550/arxiv.2405.18071,https://openalex.org/W4399151866,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.",,7457d84c8fea6389a27113d61f8bf80ba3ed3e5672369a1027060e56f93f48a6,true,NONE
legacy-scope:604a7c0e2901b37e,doi:10.55041/ijsrem30215,,DeepFake Image Detection,2024,10.55041/ijsrem30215,https://doi.org/10.55041/ijsrem30215,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,face_or_video_evaluation_evidence,high as a review candidate,"Saved title/abstract identifies facial, identity-manipulation or video-deepfake evaluation. Verify any substantive broader synthetic-image component before a future scope decision.","The growth of deepfakes in today’s digital environ- ment raises significant doubts regarding the genuineness and dependability of the content found. To overcome this new challenge, Developing an effective method in the context of detection of deep images. In this study, we conduct a comparative analysis of three varied convolutional neural networks (CNNs) for deepfake image detection. Our experimental results highlight the strengths and weaknesses of each CNN architecture. We deliberate on the consequences of our results in the context of deep image perception and show which models may be better for certain situations. We also address the challenges and limitations associated with deep learning, such as the arms race of deep learning technologies and tools. In conclusion, our work adds to the expanding body of knowledge regarding deep image detection by comparing three major CNN architectures. Our findings provide important guidance for researchers, prac- titioners, and policymakers working to improve the security and authenticity of content in an increasingly digital age. As deepfake technology continues to evolve, the information presented in this study sets the groundwork for development of more powerful and updated deepfake detection mechanisms. Keywords—Deepfake, image detection, convolutional neural networks (CNNs), ResNet, InceptionV3, DenseNet, face forgery detection, GAN, forensics, deep learning, artificial intelligence, convolutional layers, pooling layers, fully connected layers, augmented data, accuracy, precision, recall, F1 measure, Area Under Receiver Operating Characteristic Curve.",fb328eaeadd174c91f0014421c5e0d87fd0789973e9d1414194a9f45c5b54ece,true,NONE
legacy-scope:78b3fae500162b24,title-sha256:a829f1665d646a9ae989,,AdaptPrompt: Parameter-Efficient Adaptation of VLMs for Generalizable Deepfake Detection,2025,,https://openalex.org/W7117078863,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.",,d9792920f2e9ee1110d1341cc11c75922a63a89a7cc89c25b2a47245897ae038,true,NONE
legacy-scope:f0a5a517aa8432cb,doi:10.1109/cvprw59228.2023.00098,,EKILA: Synthetic Media Provenance and Attribution for Generative Art,2023,10.1109/cvprw59228.2023.00098,https://doi.org/10.1109/cvprw59228.2023.00098,LEGACY_SCOPE_REVIEW_WATERMARK,source_attribution,fully_generated,mechanism_evidence,high as a review candidate,"EKILA combines visual attribution with C2PA credentials, tokenized ownership/rights and royalty attribution. Review whether its visual attribution is separable from the active provenance framework.","We present EKILA; a decentralized framework that enables creatives to receive recognition and reward for their contributions to generative AI (GenAI). EKILA proposes a robust visual attribution technique and combines this with an emerging content provenance standard (C2PA) to address the problem of synthetic image provenance – determining the generative model and training data responsible for an AI-generated image. Furthermore, EKILA extends the non-fungible token (NFT) ecosystem to introduce a tokenized representation for rights, enabling a triangular relationship between the asset’s Ownership, Rights, and Attribution (ORA). Leveraging the ORA relationship enables creators to express agency over training consent and, through our attribution model, to receive apportioned credit, including royalty payments for the use of their assets in GenAI.",b5678abab28e1d41a50d17036edb38fa4a349a9cf98e4a7c83b071eb9a0a10a5,true,NONE
legacy-scope:7b1100dc7ccc5af4,doi:10.1145/3576915.3623189,,Evading Watermark based Detection of AI-Generated Content,2023,10.1145/3576915.3623189,https://doi.org/10.1145/3576915.3623189,LEGACY_SCOPE_REVIEW_WATERMARK,detection,fully_generated,mechanism_evidence,high as a review candidate,"WEvade centrally attacks watermark-based detection, now excluded for new candidates even though it is an existing analysis study.","A generative AI model can generate extremely realistic-looking content, posing growing challenges to the authenticity of information. To address the challenges, watermark has been leveraged to detect AI-generated content. Specifically, a watermark is embedded into an AI-generated content before it is released. A content is detected as AI-generated if a similar watermark can be decoded from it. In this work, we perform a systematic study on the robustness of such watermark-based AI-generated content detection. We focus on AI-generated images. Our work shows that an attacker can post-process a watermarked image via adding a small, human-imperceptible perturbation to it, such that the post-processed image evades detection while maintaining its visual quality. We show the effectiveness of our attack both theoretically and empirically. Moreover, to evade detection, our adversarial post-processing method adds much smaller perturbations to AI-generated images and thus better maintain their visual quality than existing popular post-processing methods such as JPEG compression, Gaussian blur, and Brightness/Contrast. Our work shows the insufficiency of existing watermark-based detection of AI-generated content, highlighting the urgent needs of new methods. Our code is publicly available: https://github.com/zhengyuan-jiang/WEvade.",90d1716a910e098bf1e80f3bd369e56105a6f88cb51de453867cd386081c2068,true,NONE
legacy-scope:b6956f2920444bc4,doi:10.48550/arxiv.2411.13553,,AI-generated Image Detection: Passive or Watermark?,2024,10.48550/arxiv.2411.13553,https://openalex.org/W4404649743,LEGACY_SCOPE_REVIEW_WATERMARK,detection,fully_generated,mechanism_evidence,high as a review candidate,ImageDetectBench compares passive and watermark detectors. Review whether its independent passive evaluation qualifies under the narrow exception; the watermark component itself no longer qualifies.,"While text-to-image models offer numerous benefits, they also pose significant societal risks. Detecting AI-generated images is crucial for mitigating these risks. Detection methods can be broadly categorized into passive and watermark-based approaches: passive detectors rely on artifacts present in AI-generated images, whereas watermark-based detectors proactively embed watermarks into such images. A key question is which type of detector performs better in terms of effectiveness, robustness, and efficiency. However, the current literature lacks a comprehensive understanding of this issue. In this work, we aim to bridge that gap by developing ImageDetectBench, the first comprehensive benchmark to compare the effectiveness, robustness, and efficiency of passive and watermark-based detectors. Our benchmark includes four datasets, each containing a mix of AI-generated and non-AI-generated images. We evaluate five passive detectors and four watermark-based detectors against eight types of common perturbations and three types of adversarial perturbations. Our benchmark results reveal several interesting findings. For instance, watermark-based detectors consistently outperform passive detectors, both in the presence and absence of perturbations. Based on these insights, we provide recommendations for detecting AI-generated images, e.g., when both types of detectors are applicable, watermark-based detectors should be the preferred choice. Our code and data are publicly available at https://github.com/moyangkuo/ImageDetectBench.git.",506451ae0ccc874aad59348db8a97ff42e56076c61885570caf3dee6ef583647,true,NONE
