source,record_id,paper_id,year,original_title,canonical_title,changed
web/data/public_preview_map_data.json,curated-map:f32379448daaa3963652,curated:2c278dcd079ea27d0f73,2025,MAID: Model Attribution via Inverse Diffusion,MAID: Model Attribution via Inverse Diffusion,false
web/data/public_preview_map_data.json,curated-map:7e97d14ef5a5be8cc5c5,curated:2c278dcd079ea27d0f73,2025,MAID: Model Attribution via Inverse Diffusion,MAID: Model Attribution via Inverse Diffusion,false
web/data/public_preview_map_data.json,curated-map:e158b3e3e6eb763bf62c,curated:2c278dcd079ea27d0f73,2025,MAID: Model Attribution via Inverse Diffusion,MAID: Model Attribution via Inverse Diffusion,false
web/data/public_preview_map_data.json,curated-map:35531bc57afe21754129,curated:1c590f67c931d712bb78,2025,An Efficient Frequency Domain Based Attribution and Detection Network,An Efficient Frequency Domain Based Attribution and Detection Network,false
web/data/public_preview_map_data.json,curated-map:5c663c7d02262a42832f,curated:3e94d8fc69e41aade2cc,2025,D <sup>3</sup> QE: Learning Discrete Distribution Discrepancy-Aware Quantization Error for Autoregressive-Generated Image Detection,D <sup>3</sup> QE: Learning Discrete Distribution Discrepancy-Aware Quantization Error for Autoregressive-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:91f6ac3656f836c163dd,curated:16646ad4b7b77cde2ad8,2026,One for All: Synthesis-Free Fingerprint Learning for Attribution of In-the-Wild Synthetic Images,One for All: Synthesis-Free Fingerprint Learning for Attribution of In-the-Wild Synthetic Images,false
web/data/public_preview_map_data.json,curated-map:3ce36c0cd8191514054d,curated:16646ad4b7b77cde2ad8,2026,One for All: Synthesis-Free Fingerprint Learning for Attribution of In-the-Wild Synthetic Images,One for All: Synthesis-Free Fingerprint Learning for Attribution of In-the-Wild Synthetic Images,false
web/data/public_preview_map_data.json,curated-map:bb4428203e32f12ae109,curated:16646ad4b7b77cde2ad8,2026,One for All: Synthesis-Free Fingerprint Learning for Attribution of In-the-Wild Synthetic Images,One for All: Synthesis-Free Fingerprint Learning for Attribution of In-the-Wild Synthetic Images,false
web/data/public_preview_map_data.json,curated-map:99c483f4534f81a0e3a5,curated:ba0669dd843c9defd483,2026,Comparative Study of Adversarial Training and Randomized Smoothing for Robust AI-Generated Image Attribution,Comparative Study of Adversarial Training and Randomized Smoothing for Robust AI-Generated Image Attribution,false
web/data/public_preview_map_data.json,curated-map:7a5e9ada25a262f8a463,curated:8ffdbd0ba264927d1c3a,2025,Robust Fake Image Detection via Incremental Training of Siamese Neural Networks,Robust Fake Image Detection via Incremental Training of Siamese Neural Networks,false
web/data/public_preview_map_data.json,curated-map:89b0665431b862971b78,curated:08aa2b51bb36247bdda3,2026,RealNet: Efficient and Unsupervised Detection of AI-Generated Images via Real-Only Representation Learning,RealNet: Efficient and Unsupervised Detection of AI-Generated Images via Real-Only Representation Learning,false
web/data/public_preview_map_data.json,curated-map:c1d9b9e7c48c69aa3738,curated:08aa2b51bb36247bdda3,2026,RealNet: Efficient and Unsupervised Detection of AI-Generated Images via Real-Only Representation Learning,RealNet: Efficient and Unsupervised Detection of AI-Generated Images via Real-Only Representation Learning,false
web/data/public_preview_map_data.json,curated-map:37016a663e093da1d8cc,curated:08aa2b51bb36247bdda3,2026,RealNet: Efficient and Unsupervised Detection of AI-Generated Images via Real-Only Representation Learning,RealNet: Efficient and Unsupervised Detection of AI-Generated Images via Real-Only Representation Learning,false
web/data/public_preview_map_data.json,curated-map:6f69b4ee8e8b3c81044c,curated:45cb3642fd138c136139,2026,Decision-Driven Orthogonal Learning with Complementary Feature Mining for Robust Synthetic Image Detection,Decision-Driven Orthogonal Learning with Complementary Feature Mining for Robust Synthetic Image Detection,false
web/data/public_preview_map_data.json,curated-map:fe1fd291cbfbd9bd75ff,curated:45cb3642fd138c136139,2026,Decision-Driven Orthogonal Learning with Complementary Feature Mining for Robust Synthetic Image Detection,Decision-Driven Orthogonal Learning with Complementary Feature Mining for Robust Synthetic Image Detection,false
web/data/public_preview_map_data.json,curated-map:534fd5edd11dea95403e,curated:45cb3642fd138c136139,2026,Decision-Driven Orthogonal Learning with Complementary Feature Mining for Robust Synthetic Image Detection,Decision-Driven Orthogonal Learning with Complementary Feature Mining for Robust Synthetic Image Detection,false
web/data/public_preview_map_data.json,curated-map:2fef51897793a1be2d1e,curated:6a5bef99dcdc1ad4ba28,2026,DySy-Det: A Synergistic Framework with Dynamic Reconstruction-Path Consistency for AI-Generated Image Detection,DySy-Det: A Synergistic Framework with Dynamic Reconstruction-Path Consistency for AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:ff38a80c7aca0f9bd00b,curated:89f7a674fe872806006b,2025,ODDN: Addressing Unpaired Data Challenges in Open-World Deepfake Detection on Online Social Networks,ODDN: Addressing Unpaired Data Challenges in Open-World Deepfake Detection on Online Social Networks,false
web/data/public_preview_map_data.json,curated-map:08ec95a5ce0697931cdc,curated:8cb907bc9003c61325f8,2024,E3: Ensemble of Expert Embedders for Adapting Synthetic Image Detectors to New Generators Using Limited Data,E3: Ensemble of Expert Embedders for Adapting Synthetic Image Detectors to New Generators Using Limited Data,false
web/data/public_preview_map_data.json,curated-map:4fe6e83d41aeabd9f6c6,curated:0526c3529dda4446a0d7,2026,Background-Noise-Driven Detection of Diffusion-Generated Images,Background-Noise-Driven Detection of Diffusion-Generated Images,false
web/data/public_preview_map_data.json,curated-map:6b02a59de9e21b5e37a4,curated:0526c3529dda4446a0d7,2026,Background-Noise-Driven Detection of Diffusion-Generated Images,Background-Noise-Driven Detection of Diffusion-Generated Images,false
web/data/public_preview_map_data.json,curated-map:6503266feb762b47efd2,curated:885c512e1e964d2ec61f,2026,CLIP-ADA: CLIP-Guided Artifact-Invariant Generalizable Synthetic Image Detection,CLIP-ADA: CLIP-Guided Artifact-Invariant Generalizable Synthetic Image Detection,false
web/data/public_preview_map_data.json,curated-map:e18832904e2d940b702b,curated:885c512e1e964d2ec61f,2026,CLIP-ADA: CLIP-Guided Artifact-Invariant Generalizable Synthetic Image Detection,CLIP-ADA: CLIP-Guided Artifact-Invariant Generalizable Synthetic Image Detection,false
web/data/public_preview_map_data.json,curated-map:ea3046ff94c4b4dbfa88,curated:8705551f18f94daa53d4,2026,ERASE: Bypassing Collaborative Detection of AI Counterfeit via Comprehensive Artifacts Elimination,ERASE: Bypassing Collaborative Detection of AI Counterfeit via Comprehensive Artifacts Elimination,false
web/data/public_preview_map_data.json,curated-map:3d370b3e5f07c4cd9f97,curated:8705551f18f94daa53d4,2026,ERASE: Bypassing Collaborative Detection of AI Counterfeit via Comprehensive Artifacts Elimination,ERASE: Bypassing Collaborative Detection of AI Counterfeit via Comprehensive Artifacts Elimination,false
web/data/public_preview_map_data.json,curated-map:cd8be5dbef9e1e30b029,curated:8705551f18f94daa53d4,2026,ERASE: Bypassing Collaborative Detection of AI Counterfeit via Comprehensive Artifacts Elimination,ERASE: Bypassing Collaborative Detection of AI Counterfeit via Comprehensive Artifacts Elimination,false
web/data/public_preview_map_data.json,curated-map:af88256ec36bd03b6fc1,curated:4c6404676fc92cb9e8eb,2026,Black-Box Adaptation for Deepfake Detection via Local Relation Guided AUC Optimization,Black-Box Adaptation for Deepfake Detection via Local Relation Guided AUC Optimization,false
web/data/public_preview_map_data.json,curated-map:d4da8f59099235a19513,curated:4c6404676fc92cb9e8eb,2026,Black-Box Adaptation for Deepfake Detection via Local Relation Guided AUC Optimization,Black-Box Adaptation for Deepfake Detection via Local Relation Guided AUC Optimization,false
web/data/public_preview_map_data.json,curated-map:739214564e33e3776bc2,curated:837a8a0ceb9d8f86d02a,2026,ArtGate: Injecting Fake Artifact Features into CLIP for AI-Generated Image Detection,ArtGate: Injecting Fake Artifact Features Into CLIP for AI-Generated Image Detection,true
web/data/public_preview_map_data.json,curated-map:a6466073c7e5c260cfd8,curated:837a8a0ceb9d8f86d02a,2026,ArtGate: Injecting Fake Artifact Features into CLIP for AI-Generated Image Detection,ArtGate: Injecting Fake Artifact Features Into CLIP for AI-Generated Image Detection,true
web/data/public_preview_map_data.json,curated-map:eaa7c1f01e12da654686,curated:46773aac10dade5fbd50,2026,Explainability-Driven Analysis of AI-Generated Image Detectors: Insights into Generalization and Failure Modes,Explainability-Driven Analysis of AI-Generated Image Detectors: Insights Into Generalization and Failure Modes,true
web/data/public_preview_map_data.json,curated-map:3396e0b051ee6305e42a,curated:46773aac10dade5fbd50,2026,Explainability-Driven Analysis of AI-Generated Image Detectors: Insights into Generalization and Failure Modes,Explainability-Driven Analysis of AI-Generated Image Detectors: Insights Into Generalization and Failure Modes,true
web/data/public_preview_map_data.json,curated-map:3b452470caf73cc72e35,curated:46773aac10dade5fbd50,2026,Explainability-Driven Analysis of AI-Generated Image Detectors: Insights into Generalization and Failure Modes,Explainability-Driven Analysis of AI-Generated Image Detectors: Insights Into Generalization and Failure Modes,true
web/data/public_preview_map_data.json,curated-map:74c26aee13f890cf21df,curated:6f55b599c4d1588c62f7,2026,DTBF: Combining Local Statistical Artifacts and Concept Alignment for Synthetic Image Detection,DTBF: Combining Local Statistical Artifacts and Concept Alignment for Synthetic Image Detection,false
web/data/public_preview_map_data.json,curated-map:f6c69888d1e622e9524a,curated:6f55b599c4d1588c62f7,2026,DTBF: Combining Local Statistical Artifacts and Concept Alignment for Synthetic Image Detection,DTBF: Combining Local Statistical Artifacts and Concept Alignment for Synthetic Image Detection,false
web/data/public_preview_map_data.json,curated-map:f5223ef9e16ae0efc19b,curated:6f55b599c4d1588c62f7,2026,DTBF: Combining Local Statistical Artifacts and Concept Alignment for Synthetic Image Detection,DTBF: Combining Local Statistical Artifacts and Concept Alignment for Synthetic Image Detection,false
web/data/public_preview_map_data.json,curated-map:8ebb45e886216151c21c,curated:6f55b599c4d1588c62f7,2026,DTBF: Combining Local Statistical Artifacts and Concept Alignment for Synthetic Image Detection,DTBF: Combining Local Statistical Artifacts and Concept Alignment for Synthetic Image Detection,false
web/data/public_preview_map_data.json,curated-map:cd5c913e2c02e0d1aac2,curated:b08c8cdd637cf7f65d18,2026,AI-Generated Image Detection Based on the Most Suspicious Patch,AI-Generated Image Detection Based on the Most Suspicious Patch,false
web/data/public_preview_map_data.json,curated-map:62488cc41995092c83f7,curated:b08c8cdd637cf7f65d18,2026,AI-Generated Image Detection Based on the Most Suspicious Patch,AI-Generated Image Detection Based on the Most Suspicious Patch,false
web/data/public_preview_map_data.json,curated-map:0a8ec18df21422540440,curated:9ae6e4e3816daa7e1650,2026,ForgeryMoE: Mixture of Experts for Image Forgery Detection under JPEG Compression,ForgeryMoE: Mixture of Experts for Image Forgery Detection Under JPEG Compression,true
web/data/public_preview_map_data.json,curated-map:5b505bb4640b0a09e180,curated:9ae6e4e3816daa7e1650,2026,ForgeryMoE: Mixture of Experts for Image Forgery Detection under JPEG Compression,ForgeryMoE: Mixture of Experts for Image Forgery Detection Under JPEG Compression,true
web/data/public_preview_map_data.json,curated-map:6e4cf232baf206918252,curated:9ae6e4e3816daa7e1650,2026,ForgeryMoE: Mixture of Experts for Image Forgery Detection under JPEG Compression,ForgeryMoE: Mixture of Experts for Image Forgery Detection Under JPEG Compression,true
web/data/public_preview_map_data.json,curated-map:f8ac2a3924bcd3d76035,curated:c87f234ea256991903e1,2026,Dissect and Prune: Enhancing Robustness in AI-Generated Image Detection,Dissect and Prune: Enhancing Robustness in AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:ab8c6ba0928a17db8f70,curated:c87f234ea256991903e1,2026,Dissect and Prune: Enhancing Robustness in AI-Generated Image Detection,Dissect and Prune: Enhancing Robustness in AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:59f3ddc04094007fbb0e,curated:7ed4e932c4dac57d0136,2026,DGS-Net: Distillation-Guided Gradient Surgery for CLIP Fine-Tuning in AI-Generated Image Detection,DGS-Net: Distillation-Guided Gradient Surgery for CLIP Fine-Tuning in AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:355f3560cc2b4310e08c,curated:7ed4e932c4dac57d0136,2026,DGS-Net: Distillation-Guided Gradient Surgery for CLIP Fine-Tuning in AI-Generated Image Detection,DGS-Net: Distillation-Guided Gradient Surgery for CLIP Fine-Tuning in AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:b3599d79de9afb0a5a4e,curated:246f07c81b9f91e527eb,2026,IncreFA: Breaking the Static Wall of Generative Model Attribution,IncreFA: Breaking the Static Wall of Generative Model Attribution,false
web/data/public_preview_map_data.json,curated-map:ba90c13367412fcded8d,curated:246f07c81b9f91e527eb,2026,IncreFA: Breaking the Static Wall of Generative Model Attribution,IncreFA: Breaking the Static Wall of Generative Model Attribution,false
web/data/public_preview_map_data.json,curated-map:77d9ba1680f2d3636f13,curated:a570863c3a6ac227b56c,2026,PGC: Peak-Guided Calibration for Generalizable AI-Generated Image Detection,PGC: Peak-Guided Calibration for Generalizable AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:3acce8d83033800d429e,curated:a570863c3a6ac227b56c,2026,PGC: Peak-Guided Calibration for Generalizable AI-Generated Image Detection,PGC: Peak-Guided Calibration for Generalizable AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:15500f092e7922607b10,curated:a570863c3a6ac227b56c,2026,PGC: Peak-Guided Calibration for Generalizable AI-Generated Image Detection,PGC: Peak-Guided Calibration for Generalizable AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:de7584fd257d61b1f156,curated:e9594b5466110ca009aa,2026,Toward Generalizable AI-Generated Image Detection with a New Realistic Dataset: Performance Evaluation and Improvement,Toward Generalizable AI-Generated Image Detection with a New Realistic Dataset: Performance Evaluation and Improvement,false
web/data/public_preview_map_data.json,curated-map:78ce6fea89202302a716,curated:e9594b5466110ca009aa,2026,Toward Generalizable AI-Generated Image Detection with a New Realistic Dataset: Performance Evaluation and Improvement,Toward Generalizable AI-Generated Image Detection with a New Realistic Dataset: Performance Evaluation and Improvement,false
web/data/public_preview_map_data.json,curated-map:e523482cd71821c3e1e1,curated:b31395a72552920109fa,2026,The PRISM benchmark: PhotoRealistic Image Synthesis and Manipulation to detect generated images,The PRISM Benchmark: PhotoRealistic Image Synthesis and Manipulation to Detect Generated Images,true
web/data/public_preview_map_data.json,curated-map:49093334257f119f54a0,curated:ab6b43e21ae47dadafe0,2026,Dual Frequency Branch Framework With Reconstructed Sliding Windows Attention for AI-Generated Image Detection,Dual Frequency Branch Framework with Reconstructed Sliding Windows Attention for AI-Generated Image Detection,true
web/data/public_preview_map_data.json,curated-map:54474e2498396f34db82,curated:75b4ab2d95e995615ae2,2026,Quality-Guided Forgery Adapter for Generalizable AIGC Image Detection,Quality-Guided Forgery Adapter for Generalizable AIGC Image Detection,false
web/data/public_preview_map_data.json,curated-map:e65a1da338e9031fbd81,curated:75b4ab2d95e995615ae2,2026,Quality-Guided Forgery Adapter for Generalizable AIGC Image Detection,Quality-Guided Forgery Adapter for Generalizable AIGC Image Detection,false
web/data/public_preview_map_data.json,curated-map:f9df3d786613ed15608a,curated:27b6ffdee837c7f997f5,2026,AEDR: Training-Free AI-Generated Image Attribution via Autoencoder Double-Reconstruction,AEDR: Training-Free AI-Generated Image Attribution via Autoencoder Double-Reconstruction,false
web/data/public_preview_map_data.json,curated-map:c72628f680f80befacec,curated:27b6ffdee837c7f997f5,2026,AEDR: Training-Free AI-Generated Image Attribution via Autoencoder Double-Reconstruction,AEDR: Training-Free AI-Generated Image Attribution via Autoencoder Double-Reconstruction,false
web/data/public_preview_map_data.json,curated-map:dde274193da1c0814177,curated:98bed92571e23d5df139,2026,AI-Generated Image Detection: Challenges and Recent Advances,AI-Generated Image Detection: Challenges and Recent Advances,false
web/data/public_preview_map_data.json,curated-map:5c81d0cf1e05f580d116,curated:98bed92571e23d5df139,2026,AI-Generated Image Detection: Challenges and Recent Advances,AI-Generated Image Detection: Challenges and Recent Advances,false
web/data/public_preview_map_data.json,curated-map:07aa6f6e341892e44704,curated:f7906cb987975444e893,2026,Boosting Robust AIGI Detection with LoRA-based Pairwise Training,Boosting Robust AIGI Detection with LoRA-Based Pairwise Training,true
web/data/public_preview_map_data.json,curated-map:fff6c71255265e70b2b1,curated:f7906cb987975444e893,2026,Boosting Robust AIGI Detection with LoRA-based Pairwise Training,Boosting Robust AIGI Detection with LoRA-Based Pairwise Training,true
web/data/public_preview_map_data.json,curated-map:21a972c61fbd8694d0db,curated:d4a9b3a3cef9bfbd0e32,2026,Detecting AI-Generated Content on Social Media with Multi-modal Language Models,Detecting AI-Generated Content on Social Media with Multi-Modal Language Models,true
web/data/public_preview_map_data.json,curated-map:70133409218b9491eafb,curated:d4a9b3a3cef9bfbd0e32,2026,Detecting AI-Generated Content on Social Media with Multi-modal Language Models,Detecting AI-Generated Content on Social Media with Multi-Modal Language Models,true
web/data/public_preview_map_data.json,curated-map:7b60bb8ea3cdcc967c8a,curated:f40ecaaf5d0212852b79,2025,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,false
web/data/public_preview_map_data.json,curated-map:c8a2bc3f6e0a90254e3a,curated:f40ecaaf5d0212852b79,2025,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,false
web/data/public_preview_map_data.json,curated-map:223cda1945f777ca0375,curated:f40ecaaf5d0212852b79,2025,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,false
web/data/public_preview_map_data.json,curated-map:617d31111e94065ed9c3,curated:f40ecaaf5d0212852b79,2025,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,false
web/data/public_preview_map_data.json,curated-map:4438ea4c585784d458d4,curated:f40ecaaf5d0212852b79,2025,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,false
web/data/public_preview_map_data.json,curated-map:88fe24bec2bcfae435b7,curated:f40ecaaf5d0212852b79,2025,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,false
web/data/public_preview_map_data.json,curated-map:b1323bc92395cb285a27,curated:dbbb2e6ee311ee6198c3,2026,FIND: A Simple Yet Effective Baseline for Diffusion-Generated Image Detection,FIND: A Simple yet Effective Baseline for Diffusion-Generated Image Detection,true
web/data/public_preview_map_data.json,curated-map:248527158f416140ab77,curated:dbbb2e6ee311ee6198c3,2026,FIND: A Simple Yet Effective Baseline for Diffusion-Generated Image Detection,FIND: A Simple yet Effective Baseline for Diffusion-Generated Image Detection,true
web/data/public_preview_map_data.json,curated-map:b069e871387a06549a74,curated:dbbb2e6ee311ee6198c3,2026,FIND: A Simple Yet Effective Baseline for Diffusion-Generated Image Detection,FIND: A Simple yet Effective Baseline for Diffusion-Generated Image Detection,true
web/data/public_preview_map_data.json,curated-map:e6e8f0f81553cdd574f5,curated:dbbb2e6ee311ee6198c3,2026,FIND: A Simple Yet Effective Baseline for Diffusion-Generated Image Detection,FIND: A Simple yet Effective Baseline for Diffusion-Generated Image Detection,true
web/data/public_preview_map_data.json,curated-map:e3b03bd5eeea327daedf,curated:70f6d63927384365006f,2026,High-Resolution Contrastive Framework for Generalizable AI-Generated Image Detection,High-Resolution Contrastive Framework for Generalizable AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:2ba234d2d1e421974ba2,curated:03f893b9484ea2d09c22,2026,Universal Denoising Patterns for Diffusion Image Detection,Universal Denoising Patterns for Diffusion Image Detection,false
web/data/public_preview_map_data.json,curated-map:0db4ec5eafd735f1abf3,curated:567ec9e4515f2e4a20ca,2026,RADI: A Retrieval-Augmented Dynamic In-Context Learning Framework for AIGC Image Detection,RADI: A Retrieval-Augmented Dynamic In-Context Learning Framework for AIGC Image Detection,false
web/data/public_preview_map_data.json,curated-map:9fd1c4525693e3f1b937,curated:5ceb080eeeacfdf0cb8f,2026,M <sup>2</sup> EA: Multi-VAE Manifold Envelope Alignment for Challenging AI-Generated Image Detection,M <sup>2</sup> EA: Multi-VAE Manifold Envelope Alignment for Challenging AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:712b5f05aae9fe6b9551,curated:5ceb080eeeacfdf0cb8f,2026,M <sup>2</sup> EA: Multi-VAE Manifold Envelope Alignment for Challenging AI-Generated Image Detection,M <sup>2</sup> EA: Multi-VAE Manifold Envelope Alignment for Challenging AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:0386caa0053187e100dc,curated:e2c0dacc159564e9e575,2026,Gamma: Generalizable Ai-Generated Image Detection Via Multi-Task and Manipulation-Augmented Supervision,Gamma: Generalizable AI-Generated Image Detection via Multi-Task and Manipulation-Augmented Supervision,true
web/data/public_preview_map_data.json,curated-map:c6ee5b9dab9c0f08e89e,curated:e2c0dacc159564e9e575,2026,Gamma: Generalizable Ai-Generated Image Detection Via Multi-Task and Manipulation-Augmented Supervision,Gamma: Generalizable AI-Generated Image Detection via Multi-Task and Manipulation-Augmented Supervision,true
web/data/public_preview_map_data.json,curated-map:d70609aae0719f29d9d2,,2026,Zooming In on Fakes: A Novel Dataset for Localized AI-Generated Image Detection with Forgery Amplification Approach,Zooming in on Fakes: A Novel Dataset for Localized AI-Generated Image Detection with Forgery Amplification Approach,true
web/data/public_preview_map_data.json,curated-map:b275b201a12ceec70435,,2026,Zooming In on Fakes: A Novel Dataset for Localized AI-Generated Image Detection with Forgery Amplification Approach,Zooming in on Fakes: A Novel Dataset for Localized AI-Generated Image Detection with Forgery Amplification Approach,true
web/data/public_preview_map_data.json,curated-map:4ed13fbf854562fceb05,curated:dc9126cc128e1b228717,2025,Transfer Learning of Real Image Features with Soft Contrastive Loss for Fake Image Detection,Transfer Learning of Real Image Features with Soft Contrastive Loss for Fake Image Detection,false
web/data/public_preview_map_data.json,curated-map:ab423567808d02cc3837,curated:dc9126cc128e1b228717,2025,Transfer Learning of Real Image Features with Soft Contrastive Loss for Fake Image Detection,Transfer Learning of Real Image Features with Soft Contrastive Loss for Fake Image Detection,false
web/data/public_preview_map_data.json,curated-map:817c271fc99325414f32,curated:dc9126cc128e1b228717,2025,Transfer Learning of Real Image Features with Soft Contrastive Loss for Fake Image Detection,Transfer Learning of Real Image Features with Soft Contrastive Loss for Fake Image Detection,false
web/data/public_preview_map_data.json,curated-map:88573245c5df4e1538d3,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_map_data.json,curated-map:75f173565e194c4b5680,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_map_data.json,curated-map:284ada1d25a20fc8c48b,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_map_data.json,curated-map:a8bb328c8c4d934175a5,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_map_data.json,curated-map:4f2b2fb2dfb5fab0d959,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_map_data.json,curated-map:47d7b272bcf78539bf3f,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_map_data.json,curated-map:cd31646b4d2e1562915d,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_map_data.json,curated-map:71a4fe01c782364ccf5e,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_map_data.json,curated-map:98164e975be676b22a69,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_map_data.json,curated-map:4b6c86977fef3f6c4468,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_map_data.json,curated-map:1579df3c3e1818b6a6d7,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_map_data.json,curated-map:4b076a8d28e269fb0692,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_map_data.json,curated-map:1ac6113f8cc8b1507c62,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_map_data.json,curated-map:04c84a81868e76f35577,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_map_data.json,curated-map:49abf557defbdeb8e0cb,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_map_data.json,curated-map:33dc8742b3e217fd1660,curated:44a70bf5f21b5457102b,2025,RealHD: A High-Quality Dataset for Robust Detection of State-of-the-Art AI-Generated Images,RealHD: A High-Quality Dataset for Robust Detection of State-of-the-Art AI-Generated Images,false
