file,field_path,role,value
web/data/public_preview_map_data.json,records[1035].venue_aliases[5],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshop (WACVW)
web/data/public_preview_map_data.json,records[1035].venue_aliases[6],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshops
web/data/public_preview_map_data.json,records[1035].venue_aliases[7],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshop
web/data/public_preview_map_data.json,records[1035].venue_aliases[8],source_alias,WACVW
web/data/public_preview_map_data.json,records[1036].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1036].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1036].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1037].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1037].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1037].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1038].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1038].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1038].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1041].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1041].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1042].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1042].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1043].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1043].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1044].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1044].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1045].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1045].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1047].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1047].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1068].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1068].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1068].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1068].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1068].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1068].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1069].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1069].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1069].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1069].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1069].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1070].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1070].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1070].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1070].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1070].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1071].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1071].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1071].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1071].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1071].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1075].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1075].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1076].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1076].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1077].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1077].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1078].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1078].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1079].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1079].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1080].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1080].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1081].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1081].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1082].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1082].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1083].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1083].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1084].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1084].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1085].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1085].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1088].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1088].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1089].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[1089].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[1090].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1090].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1090].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1090].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1090].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1119].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1119].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1119].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1119].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1119].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1120].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1120].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1120].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1120].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1120].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1126].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[1126].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[1126].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[1127].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[1127].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[1127].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[1128].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[1128].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[1128].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[1129].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[1129].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[1129].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[1130].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[1130].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[1130].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[1131].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_map_data.json,records[1131].venue_name,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_map_data.json,records[1131].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1131].raw_venue,provenance,3rd ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_map_data.json,records[1131].venue_aliases[0],source_alias,ACM International Workshop on Multimedia AI against Disinformation (MAD)
web/data/public_preview_map_data.json,records[1131].venue_aliases[1],source_alias,ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_map_data.json,records[1131].venue_aliases[2],source_alias,Proceedings of the 1st International Workshop on Multimedia AI against Disinformation
web/data/public_preview_map_data.json,records[1134].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_map_data.json,records[1134].venue_name,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_map_data.json,records[1134].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1134].raw_venue,provenance,Proceedings of the 5th ACM International Workshop on Multimedia AI against Disinformation (MAD)
web/data/public_preview_map_data.json,records[1134].venue_aliases[0],source_alias,ACM International Workshop on Multimedia AI against Disinformation (MAD)
web/data/public_preview_map_data.json,records[1134].venue_aliases[1],source_alias,ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_map_data.json,records[1134].venue_aliases[2],source_alias,Proceedings of the 1st International Workshop on Multimedia AI against Disinformation
web/data/public_preview_map_data.json,records[1135].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1135].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1135].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1135].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1135].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1136].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1136].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1136].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1136].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1136].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1138].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1138].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1138].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1138].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1138].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1139].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1139].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1139].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1139].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1139].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1142].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1142].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1142].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1142].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1142].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1143].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1143].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1143].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1143].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1143].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1144].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1144].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1144].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1144].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1144].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1145].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1145].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1145].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1145].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1145].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1146].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1146].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1146].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1146].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1146].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1147].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1147].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1147].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1147].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1147].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1147].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1148].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1148].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1148].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1148].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1148].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1148].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1149].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1149].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1149].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1149].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1149].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1149].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1150].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1150].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1150].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1150].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1150].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1150].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1153].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1153].raw_venue,provenance,2026 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1153].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1153].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1153].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1153].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1153].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1154].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1154].raw_venue,provenance,2026 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1154].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1154].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1154].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1154].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1154].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1155].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1155].raw_venue,provenance,2026 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1155].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1155].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1155].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1155].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1155].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1165].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[1165].venue_name,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[1165].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[1165].raw_venue,provenance,Proceedings of the 2026 ACM Workshop on Information Hiding and Multimedia Security (IH&MMSec)
web/data/public_preview_map_data.json,records[1165].venue_aliases[0],source_alias,ACM Workshop on Information Hiding and Multimedia Security (IH&MMSec)
web/data/public_preview_map_data.json,records[1165].venue_aliases[1],source_alias,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[1196].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1196].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1196].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1196].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1196].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1230].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[1230].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[1230].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1230].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[1230].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[1232].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_papers.json,records[2].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[2].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[2].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[2].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[2].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[17].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[17].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[17].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[17].venue_aliases[6],source_alias,CVPRW
