institution_id,institution_name,country,city,direct_paper_count,mapping_count,author_count,marker_count,alias_count,child_count,parent_id,merge_target,replacement_target,decision,reason,alias_preserved_as,deleted_from_registry,deleted_location,run_id,timestamp
institution:5dc3b0fc32168ce3,Altınbaş University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f7126dbda09b4f9a,Amity University,,,0,0,0,3,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:aa230e9d21cefa3b,Anhui Business College,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:479e5a2ad13993e2,APJ Abdul Kalam Technological University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:69d7dc38d11d5f80,Aristotle University of Thessaloniki,Greece,Thessaloniki,1,1,2,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:fbe1022dfe93b657,Asia University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:080a1da6ac4d04fd,Baidu (China),,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a273d5856c9d065c,Bangladesh University of Engineering and Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:13600b8b1a017cee,Bar-Ilan University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:ea6661ca99f0c1aa,Beijing Information Science & Technology University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:8448eafa665a5096,Berkeley College,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:86acee6f855e6b06,Bowie State University,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:685d63d32831e960,Brandman University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:dd9f67a9f83f9649,Bucknell University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d0cac2bc9207e50f,California University of Pennsylvania,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:008fc27550d4153d,Canadian International College,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d04d3d98b14dcbc7,Cape Peninsula University of Technology,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:6398f2ea80ac2393,Center for Security and Emerging Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:1633fd8e927f7e3e,Chaoyang University of Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:636b930e320fc074,Chengdu University of Information Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:b3e3a87d3fc950c5,China People's Public Security University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d31a9474efa16c6c,"Chinese University of Hong Kong, Shenzhen",,,0,0,0,3,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:b98073e3070abd17,Chitkara University,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:2f4b9adadf7f5004,Chongqing University of Science and Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:1e0dd88726fb992c,Chonnam National University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:8ee530c781dde9f8,Chung-Ang University,,,0,0,0,3,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:17bf653107a56b33,Columbia University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:7182b5831d4ba8a2,Comilla University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:35f84ec19dab5880,Computer Research Institute of Montreal,,,0,0,0,1,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:ec338d817ec6cd01,Dar Al-Hekma University,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:30e93da233b7eeef,Deakin University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:b77cc69e117a29dc,Dehradun Institute of Technology University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:c6b6c8d24f8e66aa,Dominican University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f34946305c17c505,Dongguan University of Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:cc8345310a2617a6,Durban University of Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:3cef1f53ea25d8c9,East Tennessee State University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:bb266f47a5ceef81,Edinburgh Napier University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:4057e1737c20bdb9,Fakir Mohan University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:42c60ebb24e9f839,Fraunhofer Institute for Industrial Mathematics,,,0,0,0,3,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a8edc55c3baa29af,Fraunhofer-Gesellschaft,,,0,0,0,0,0,0,,,,deleted_orphan,unreachable canonical institution in complete final graph,,true,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:213a2f107c1f76df,Fujitsu (China),,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:33d54ba20fb76125,Fujitsu (Japan),,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:c2dab080fa856716,Georgia Institute of Technology,United States,Atlanta,1,1,6,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:4423bec9199a5d47,GLA University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f647b4b37bf4515d,Global University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:823a09a4580fb39e,Government Sadiq College Women University,Pakistan,Bahawalpur,1,1,2,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:ef894bd5e789abd7,Govind Ballabh Pant University of Agriculture and Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:128d207ba007d9d7,Graphic Era University,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d1de2b99104f99ed,Guangxi Medical University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:1b91d0993efc3a95,Gyeongguk National University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:bb302a0231577b3c,Haliç University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:07d62a903f84afcd,Hangzhou Dianzi University,,,0,0,0,4,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f904c5dbc038c1df,Heidelberg University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:6f14a665aa77ba34,Helmholtz Center for Information Security,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:312f5a2a85c73aa0,Henan University of Engineering,,,0,0,0,0,0,0,,,,deleted_orphan,unreachable canonical institution in complete final graph,,true,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:9862b50bf0eb12f0,Hindustan Institute of Technology and Science,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:834e8b5e7fb040b9,Honeywell (United States),,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a7d5cec59e029db5,Hong Kong Polytechnic University,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:ed58576681c8c7e7,Huazhong Agricultural University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:bbc6ae7ed9b4bd38,Humboldt University of Berlin,,,0,0,0,1,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:1ba4ddc6758a80c0,Imperial College London,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a4e0e93fcd90b1c0,Indian Institute of Technology Patna,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:27cf878705a6b15a,Islamia University of Bahawalpur,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:cf2e81e79ecee1b8,Istanbul Nisantasi University,,,0,0,0,1,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:7375490cb489bcfd,Jacksonville University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:b6af627e10ca7fed,Jahangirnagar University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:557b8ad811254ad6,Jianghan University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f88815962e62ced1,Kadir Has University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:5919d60e453e2459,Kahramanmaraş Sütçü İmam University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f4c98270ae3164c6,Karabük University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:9d4cf3c6e95e06c5,Karnatak University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:8fac1f5c8936e362,Khwaja Fareed University of Engineering and Information Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:206ade2edf5e4762,King Abdulaziz University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:36c5630e014fb5d7,King Saud University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:7ec2cd070cc14278,King's College London,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:148a0feafd311a0a,Korea Advanced Institute of Science and Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:7095dc4de406754b,Korea Aerospace University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:eceea91f3973f1b1,Korea University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:bec45b93a867958c,Lamar University,United States,Beaumont,1,1,4,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:b71e4506b75fcb88,Leeds Beckett University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:228c9ed379a96dd8,Liaoning University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:85d468a61a1936c6,Louisiana State University of Alexandria,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:fb406af2053fceb0,Lund University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d8d45546142be201,Macau University of Science and Technology,China,Macau,2,2,4,3,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:85b5522dac5ab1d7,Majmaah University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:720565e77c6f2c38,Marmara University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:068512c1b695fe0b,Max Planck Institute for Security and Privacy,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:bcd3d53e57c31275,Mayachitra (United States),,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:5e1b887e28ecec3a,Megvii (China),,,0,0,0,0,0,0,,,,deleted_orphan,unreachable canonical institution in complete final graph,,true,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:8dd670c7d0f431d4,Mercatorum University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:9e1ab9137907fdce,Microsoft (United States),,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:330ddee32a318616,Microsoft Research (United Kingdom),,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:b771bab570cca255,Microsoft Research Asia (China),,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:125af76b30759ac2,Middle East University,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:c72155b537fbbff3,Middle Technical University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:79bdedc4507c21a5,Najran University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:71438ca10017bba5,National Institute of Standards and Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:12fe4f34c1ed5053,National Institute of Technology Karnataka,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:cb66d06bbab6753c,National Pingtung University of Science and Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:4a297c8ff1c10795,National Research Council,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:72e33b377a422ec3,National Taiwan University of Science and Technology,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:dac00bcd54a7c18f,National United University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:18a199cf02e2dc6e,National University of Computer and Emerging Sciences,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:81eaae945d27f11c,National University of Ireland,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:221eb2f9c9da3e19,National Yunlin University of Science and Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d60d6f53bb737f8f,Naver (South Korea),,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:af28dc8d805f8918,Nirma University,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:2c4c8a70b915edac,North South University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:13d54640e2e7ec6c,Northeast Agricultural University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:fe8410750f429b37,Nvidia (United States),,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:5de5568dbc559111,Oak Ridge National Laboratory,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f8894017df3dfcc2,University of Galway,,,0,0,0,2,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:567dcc53fa2f6dd3,Prince Mohammad bin Fahd University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:39fe5b3a0cd3dd7c,PSG INSTITUTE OF TECHNOLOGY AND APPLIED RESEARCH,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:77fb2ba62b721cd6,Qilu University of Technology,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:41f10ac519a66555,Queensland University of Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:afc7ba5b733248b6,Rashtrasant Tukadoji Maharaj Nagpur University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:6b773370c41b47b5,RMIT University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:81b3058b204793ac,Salesforce (United States),,,0,0,0,0,0,0,,,,deleted_orphan,unreachable canonical institution in complete final graph,,true,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
