paper_id,title,institution_id,canonical_name,mapping_id,authors,location_id,city,region,country,latitude,longitude,review_status,classification,support_source,reason
curated:62b0a9ae8be24d9f02e0,Single-Model Attribution of Generative Models Through Final-Layer Inversion,institution:8f8dd64c6339c8ff,Ruhr University Bochum,mapping:b589a7ca8f399c04d9e6,Mike Laszkiewicz; Jonas Ricker; Asja Fischer,location:8f8dd64c6339c8ff95bb,Bochum,North Rhine-Westphalia,Germany,51.4472,7.2603,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:8c85a92b00aa321fbe8c,Source Attribution for Images Generated by Diffusion-Based Text-to-Image Models: Exploring the Forensics Approach,institution:d8d45546142be201,Macau University of Science and Technology,,Xinqi Jiang; Jinyu Tian,,Macao,Macau,China,22.20056,113.54611,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
curated:7677a61ea68774dc5023,Source Attribution of AI-Generated Image via Orthogonal Subspace Mixture-of-Experts,institution:ad9c8964d01f80d8,Shenzhen University,mapping:c40bdf8078f86620b016,Qiutong Huang; Zhenyu Wu; Haojie Liu; Yuanman Li; Xia Li,location:ad9c8964d01f80d86e66,Shenzhen,Guangdong,China,22.5411039,113.9389034,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:a1eea412716e4d045da6,Source Attribution of AI-Generated Images in Data Scarcity Conditions via Training-Free Resynthesis,institution:65dbfd1e022f02e2,University of Siena,mapping:fc5a4a0ff7b7abc291c4,Pietro Bongini; Andrea Costanzo; Benedetta Tondi; Mauro Barni,location:65dbfd1e022f02e2ac68,Siena,Toscany,Italy,43.3191,11.3328,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:a1eea412716e4d045da6,Source Attribution of AI-Generated Images in Data Scarcity Conditions via Training-Free Resynthesis,institution:baa1df7c4adddbda,Fudan University,mapping:3fd1b361c0e73ea1c81f,Meiling Li,location:baa1df7c4adddbda8d0b,Shanghai,Shanghai,China,31.2989,121.5018,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:35aae1e2c9d673ab1a97,Source Attribution of AI-Generated Images: A Principled Survey,institution:65dbfd1e022f02e2,University of Siena,mapping:e8c28a522b523fbce1d6,Benedetta Tondi; Pietro Bongini; Mauro Barni,location:65dbfd1e022f02e2ac68,Siena,Toscany,Italy,43.3191,11.3328,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:35aae1e2c9d673ab1a97,Source Attribution of AI-Generated Images: A Principled Survey,institution:baa1df7c4adddbda,Fudan University,mapping:741b65f145c1af759479,Meiling Li; Zhenxing Qian; Xinpeng Zhang,location:baa1df7c4adddbda8d0b,Shanghai,Shanghai,China,31.2989,121.5018,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:fb05dfbc95518f6fb1db,Source Generator Attribution via Inversion,institution:834e8b5e7fb040b9,Honeywell (United States),,Michael Albright; Scott McCloskey,,Charlotte,,United States,35.22709,-80.84313,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
curated:37949b937d2159b47e73,Spatial-Temporal Forgery Trace Based Forgery Image Identification,institution:9b91aedca1273b56,Zhejiang University of Technology,mapping:4039a909cbb16ef73ffb,Jie Lei,location:9b91aedca1273b5693f7,Hangzhou,Zhejiang,China,30.2954,120.1609,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:37949b937d2159b47e73,Spatial-Temporal Forgery Trace Based Forgery Image Identification,institution:e433baf78e80004b,Zhejiang University,mapping:bd86d74d85a47e2268a8,Yuxing Wang; Zunlei Feng; Yi-Xiang Wang; Hengrui Lou; Binjia Zhou; Mingli Song; Yijun Bei,location:e433baf78e80004bdaba,Hangzhou,Zhejiang,China,30.3083,120.0867,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:a76d568cfe5c26b07933,Spatial-Temporal Reconstruction Error for AIGC-Based Forgery Image Detection,institution:73f449eb6a3c05d3,Alibaba Group,mapping:1d5c84575f83c2db6177,Zhenjiang Liu,location:73f449eb6a3c05d327e2,Hangzhou,Zhejiang,China,30.1918037,120.185449,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:a76d568cfe5c26b07933,Spatial-Temporal Reconstruction Error for AIGC-Based Forgery Image Detection,institution:91e76fe32279c58d,Hangzhou High-Tech Zone (Binjiang) Institute of Blockchain and Data Security,mapping:67fe303ee819f53d351a,Chengji Shen; Kaixuan Chen; Mingli Song; Zunlei Feng,location:91e76fe32279c58dea46,Hangzhou,Zhejiang,China,30.2079,120.2108,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:a76d568cfe5c26b07933,Spatial-Temporal Reconstruction Error for AIGC-Based Forgery Image Detection,institution:9b91aedca1273b56,Zhejiang University of Technology,mapping:5a975fc8a0fa112590b7,Jie Lei,location:9b91aedca1273b5693f7,Hangzhou,Zhejiang,China,30.2954,120.1609,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:a76d568cfe5c26b07933,Spatial-Temporal Reconstruction Error for AIGC-Based Forgery Image Detection,institution:e433baf78e80004b,Zhejiang University,mapping:d6d4c837db401aef2668,Chengji Shen; Kaixuan Chen; Mingli Song; Zunlei Feng,location:e433baf78e80004bdaba,Hangzhou,Zhejiang,China,30.3083,120.0867,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:8227355571a6d402e4f8,SpectraGuard: Provably-Private Deepfake Detection with Learnable Frequency-Domain Differential Privacy,institution:70ccb485197bbb6c,National University of Singapore,mapping:90846582d03b3e970464,Yunqiu Xu,location:70ccb485197bbb6c89fd,Singapore,Singapore,Singapore,1.2959845,103.7766186,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:8227355571a6d402e4f8,SpectraGuard: Provably-Private Deepfake Detection with Learnable Frequency-Domain Differential Privacy,institution:7e10613327a4e264,Chongqing University of Posts and Telecommunications,mapping:3e1e09dde9c217aaf9da,Shanzhong Lei; Yang Wei; Baoyue Hu; Hong Wang; Xiuli Bi; Bin Xiao,location:7e10613327a4e264467e,Chongqing,Chongqing,China,29.5315,106.6043,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:31a4d429d7c5750bd778,Spot the Fake: Large Multimodal Model-Based Synthetic Image Detection with Artifact Explanation,institution:5c85faa51cc57a24,Sun Yat-sen University,mapping:95b505642e4936a6a93e,Junyan Ye; Weijia Li,location:5c85faa51cc57a24f560,Guangzhou,Guangdong,China,23.09959,113.29251,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:31a4d429d7c5750bd778,Spot the Fake: Large Multimodal Model-Based Synthetic Image Detection with Artifact Explanation,institution:5dbb9ac6a407e079,"The Chinese University of Hong Kong, Shenzhen",mapping:957447ffad87737a68cc,Yize Chen,location:5dbb9ac6a407e07971dc,Shenzhen,Guangdong,China,22.6867,114.2117,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:31a4d429d7c5750bd778,Spot the Fake: Large Multimodal Model-Based Synthetic Image Detection with Artifact Explanation,institution:c107a95b6cb53ac5,Shanghai Artificial Intelligence Laboratory,mapping:5f1344ad40fea07d7060,Siwei Wen; Junyan Ye; Peilin Feng; Hengrui Kang; Zichen Wen; Jiang Wu; Conghui He; Weijia Li,location:c107a95b6cb53ac5425f,Shanghai,Shanghai,China,31.1779,121.4625,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:31a4d429d7c5750bd778,Spot the Fake: Large Multimodal Model-Based Synthetic Image Detection with Artifact Explanation,institution:f336b3005794930b,Beihang University,mapping:f0136d7eb1c37f6b3aca,Siwei Wen; Wenjun Wu,location:f336b3005794930bb660,Beijing,Beijing,China,39.9811,116.3443,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:31a4d429d7c5750bd778,Spot the Fake: Large Multimodal Model-Based Synthetic Image Detection with Artifact Explanation,institution:fccd5d0ac9cc52f9,Shanghai Jiao Tong University,mapping:55dfecf191ed751e15cb,Hengrui Kang; Zichen Wen,location:fccd5d0ac9cc52f960f2,Shanghai,Shanghai,China,31.0254,121.4331,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:d040be3d1fb83a51311e,Stay-Positive: A Case for Ignoring Real Image Features in Fake Image Detection,institution:3e2e527953176c93,University of Wisconsin-Madison,mapping:d89310ea5f0e690b29ba,Anirudh Sundara Rajan; Yong Jae Lee,location:3e2e527953176c93d518,Madison,Wisconsin,United States,43.0758,-89.4039,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:b7664c48f91262cfe091,StealthDiffusion: Towards Evading Diffusion Forensic Detection Through Diffusion Model,institution:929ddef9540ec1e7,Xiamen University,mapping:e2b3eab72b06c52ba664,Ziyin Zhou; Ke Sun; Zhongxi Chen; Huafeng Kuang; Xiaoshuai Sun; Rongrong Ji,location:929ddef9540ec1e76a47,Xiamen,Fujian,China,24.4389,118.0947,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:8640d27a91b903de7754,Suspicious Frequency Amplified Hybrid Framework for Generalizable AIGC Image Detection,institution:39263f3dbe1e47f9,Shandong Normal University,mapping:c4b14af37764c340154d,Wenbo Wan; Lingchen Gu,location:7fa401aff7a6166d4a21,Jinan,Shandong,China,36.6514701,117.0351431,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:8640d27a91b903de7754,Suspicious Frequency Amplified Hybrid Framework for Generalizable AIGC Image Detection,institution:53e6219d595780e3,University of Macau,mapping:c2f97866c74da61655f1,Jiantao Zhou,location:53e6219d595780e300c1,Macau,Macau,China,22.1284604,113.5438378,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:8640d27a91b903de7754,Suspicious Frequency Amplified Hybrid Framework for Generalizable AIGC Image Detection,institution:c33f0550d2263d47,Great Bay University,mapping:f55892971fcaa3ac06f8,Jun Wang; Jian Zou; Zitong Yu; Shuo Ye,location:839678c5fe43039a2de1,Dongguan,Guangdong,China,22.7603,113.863,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:8640d27a91b903de7754,Suspicious Frequency Amplified Hybrid Framework for Generalizable AIGC Image Detection,institution:e721b03b6f6c172d,University of Science and Technology of China,mapping:f97602d701dfe142c021,Weiming Zhang,location:e721b03b6f6c172dd7c7,Hefei,Anhui,China,31.8229,117.2808,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:ec9e2d806450150723a4,SynerDetect: Hierarchical Synergistic Learning for Generalizable AI-Generated Image Detection,institution:5c85faa51cc57a24,Sun Yat-sen University,mapping:16fa18711afc5fe30816,Qing Zhang,location:5c85faa51cc57a24f560,Guangzhou,Guangdong,China,23.09959,113.29251,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:ec9e2d806450150723a4,SynerDetect: Hierarchical Synergistic Learning for Generalizable AI-Generated Image Detection,institution:942667142da716c5,The Hong Kong University of Science and Technology (Guangzhou),mapping:4f997f54cfcf57d93c2b,Shuaibo Li; Yijun Yang; Zhaohu Xing; Hongqiu Wang; Pengfei Hao; Xingyu Li; Zekai Liu; Lei Zhu,location:23b97c859d988b076183,Guangzhou,Guangdong,China,22.889043,113.484507,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:ec9e2d806450150723a4,SynerDetect: Hierarchical Synergistic Learning for Generalizable AI-Generated Image Detection,institution:fa80d3c071c298e1,The Hong Kong University of Science and Technology,mapping:fe86d9d0ab2d6c18b105,Lei Zhu,location:fa80d3c071c298e1116a,New Territories,Hong Kong,China,22.3358031,114.2659088,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:aaf9b7c69d384a3c3140,Synthbuster: Towards Detection of Diffusion Model Generated Images,institution:0c5e25ec47ce33fe,Paris-Saclay University,,Quentin Bammey,,Gif-sur-Yvette,,France,48.68333,2.13333,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
curated:aaf9b7c69d384a3c3140,Synthbuster: Towards Detection of Diffusion Model Generated Images,institution:29645bb566fcd576,French National Centre for Scientific Research,,Quentin Bammey,,Paris,,France,48.85341,2.3488,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
curated:4cabfafef8c066c51924,Synthetic Image Detection Method Integrating Neural Ordinary Differential Equations and Spatial Attention Transformer,institution:24b3b4892146f8f3,Guizhou Police College,mapping:bc5e60e53cb4d8bbc5dd,Qian Zhang,location:1ceb66eac09f04a46a1d,Guiyang,Guizhou,China,26.554217,106.775951,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:4cabfafef8c066c51924,Synthetic Image Detection Method Integrating Neural Ordinary Differential Equations and Spatial Attention Transformer,institution:905a9d3ec1d52c0b,Guizhou Minzu University,mapping:95fcf4cd41796e12da56,Tao Yang; Qian Zhang; Bin Hu; Haiyan Jin; Lian Zhu,location:02b36203bb7e3fd12a21,Guiyang,Guizhou,China,26.386,106.63,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Synthetic Image Verification in the Era of Generative Artificial Intelligence: What Works and What Isn’t There yet,institution:d046d2c57bb3a863,University of Naples Federico II,,Diangarti Bhalang Tariang; Riccardo Corvi; Davide Cozzolino; Giovanni Poggi; Luisa Verdoliva,,Naples,,Italy,40.85216,14.26811,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Synthetic Image Verification in the Era of Generative Artificial Intelligence: What Works and What Isn’t There yet,institution:fe8410750f429b37,Nvidia (United States),,Koki Nagano,,Santa Clara,,United States,37.35411,-121.95524,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
curated:830febb52786dbaebbb5,T-GD: Transferable GAN-Generated Images Detection Framework,institution:e80b94c605da24ce,Sungkyunkwan University,mapping:9c5ab1f170550824f728,Hyeonseong Jeon; Young Oh Bang; Junyaup Kim; Simon S. Woo,location:e80b94c605da24cea15f,Suwon,Gyeonggi-do,South Korea,37.2939,126.9757,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:98977aa8b726ead071fe,TAP Into the Patch Tokens: Leveraging Vision Foundation Model Features for AI-Generated Image Detection,institution:a7afa880cf905469,Mannheim University of Applied Sciences,mapping:6da9bc4b119a0fd874e5,Ahmed Abdullah; Nikolas Ebert; Oliver Wasenmuller,location:7311a982a4770dec9f73,Mannheim,Baden-Württemberg,Germany,49.4699765,8.4819024,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1ba260f83ce5cec0f723,TRIDENT: Robust Deepfake Detection via Tri-Modal Forensic Ensembles,institution:018c503420feda75,University of Petroleum and Energy Studies,mapping:0ca693cd2fb45ae3262a,Sachin Chaudhary,location:2819aae0d950b5d6e704,Dehradun,Uttarakhand,India,30.41717,77.96819,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1ba260f83ce5cec0f723,TRIDENT: Robust Deepfake Detection via Tri-Modal Forensic Ensembles,institution:0c014e2f36e84d1b,Indian Institute of Technology Mandi,mapping:83036fa28ea04eb901db,Hardik Sharma; Aashish Negi; Praful Hambarde; Amit Shukla,location:d787cd26837c5fb7d191,Mandi,Himachal Pradesh,India,31.7063321,76.9385693,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1ba260f83ce5cec0f723,TRIDENT: Robust Deepfake Detection via Tri-Modal Forensic Ensembles,institution:d526409d3c10f4a6,Reagvis Labs Pvt. Ltd.,mapping:9564d84117366a099804,Prateek Shaily; Jayant Kumar,location:c9bb207a2956f10fb967,Dehradun,Uttarakhand,India,30.315,78.0029,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1ba260f83ce5cec0f723,TRIDENT: Robust Deepfake Detection via Tri-Modal Forensic Ensembles,institution:f04b96a9716ab2f4,Mohamed bin Zayed University of Artificial Intelligence,mapping:ceebf20902d848a0e885,Akshay Dudhane,location:f04b96a9716ab2f49ddf,Abu Dhabi,Abu Dhabi,United Arab Emirates,24.4329,54.6178,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:a99dc95e4b7a85bd938f,TWIGMA: A Dataset of AI-Generated Images with Metadata from Twitter,institution:ed72534d79b73fac,Stanford University,,Yiqun T. Chen; James Zou,,Stanford,,United States,37.42411,-122.16608,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Take Fake as Real: Realistic-Like Robust Black-Box Adversarial Attack to Evade AIGC Detection,institution:f23b95ce92de4591,Wuhan University,mapping:acf672a05f9b2a094a94,Caiyun Xie; Dengpan Ye; Yunming Zhang; Long Tang; Yunna Lv; Jiacheng Deng; Jiawei Song,location:f23b95ce92de459152b1,Wuhan,Hubei,China,30.5407,114.3603,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Testing human ability to detect ‘deepfake’ images of human faces,institution:5e520dd2cd0a49c8,Tilburg University,,Bennett Kleinberg,,Tilburg,,Netherlands,51.55551,5.0913,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Testing human ability to detect ‘deepfake’ images of human faces,institution:fa3c75d12710670b,University College London,,Sergi D. Bray; Shane D. Johnson,,London,,United Kingdom,51.50853,-0.12574,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Text Modality Oriented Image Feature Extraction for Detecting Diffusion-Based DeepFake,institution:a8d8c5fe60be3e65,East China Normal University,mapping:518116b579feb60eb1d5,Di Yang; Geguang Pu,location:a8d8c5fe60be3e652f83,Shanghai,Shanghai,China,31.2286,121.4079,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Text Modality Oriented Image Feature Extraction for Detecting Diffusion-Based DeepFake,institution:c111feb812f1a7ed,Nanyang Technological University,mapping:b492da3b1220143c5182,Yihao Huang; Xiaojun Jia; Yang Liu,location:c111feb812f1a7ed9465,Singapore,Singapore,Singapore,1.3483,103.6831,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Text Modality Oriented Image Feature Extraction for Detecting Diffusion-Based DeepFake,institution:c83aeae887827902,New York University,mapping:ceedaf82a14391d89ab8,Felix Juefei-Xu,location:c83aeae887827902336d,New York,New York,United States,40.7295,-73.9965,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Text Modality Oriented Image Feature Extraction for Detecting Diffusion-Based DeepFake,institution:e81a0314e783d8a4,"Agency for Science, Technology and Research",mapping:4c5c9309637a3bf7bcfe,Qing Guo,location:91aeee1163fdce71a822,Singapore,Singapore,Singapore,1.2996,103.7886,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Text Modality Oriented Image Feature Extraction for Detecting Diffusion-Based DeepFake,institution:f23b95ce92de4591,Wuhan University,mapping:2294c4cd637a66a3f33b,Run Wang,location:f23b95ce92de459152b1,Wuhan,Hubei,China,30.5407,114.3603,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:56e9e085bbe0342dab35,TextureCrop: Enhancing Synthetic Image Detection Through Texture-Based Cropping,institution:f841aa8a7a0d29aa,Centre for Research and Technology Hellas,mapping:dad69f336d802d2a4e46,Despina Konstantinidou; Christos Koutlis; Symeon Papadopoulos,location:2be8edf081e0c9efdf5d,Thessaloniki,Central Macedonia,Greece,40.64361,22.93086,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:589870527983af575480,The Deployment Gap in AI Media Detection: Platform-Aware and Visually Constrained Adversarial Evaluation,institution:4c6b8eaa9cee97d7,Indiana University,mapping:0116d58f49baa1bbaa0e,Aishwarya Budhkar,location:32cbd2e37d72f83fd2f3,Bloomington,Indiana,United States,39.1660594,-86.5265353,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:589870527983af575480,The Deployment Gap in AI Media Detection: Platform-Aware and Visually Constrained Adversarial Evaluation,institution:bcff30a7f8b18e0a,"Upper Hand, Inc.",mapping:af6ebff4918bb5223443,Trishita Dhara,location:ef7f8faf60d3e7f0fdd5,Indianapolis,Indiana,United States,39.7682188,-86.1554749,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:589870527983af575480,The Deployment Gap in AI Media Detection: Platform-Aware and Visually Constrained Adversarial Evaluation,institution:e3c54da54efe6e7e,"ACE Rent A Car Reservations, Inc.",mapping:87c6054c82e6ec9e3420,Siddhesh Sheth,location:55e1b0548dc21b254bd5,Indianapolis,Indiana,United States,39.7673866,-86.14142,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:bbe4e9e8c5b41e467a76,The Face Deepfake Detection Challenge,institution:17e63acd624ced9b,University of Cagliari,mapping:8adbcc73dafb5570a09d,Giovanni Puglisi; Gianpaolo Perelli; Sara Concas; Carlo Cuccu; Giulia Orrù; Gian Luca Marcialis,location:92de3a20bb2cd0036250,Cagliari,Sardinia,Italy,39.21722,9.11472,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:bbe4e9e8c5b41e467a76,The Face Deepfake Detection Challenge,institution:1afce89cd4f3571f,Universitas Mercatorum,mapping:7203c6dff48a4b50b79b,Roberto Caldelli,location:1afce89cd4f3571fdaf4,Rome,Lazio,Italy,41.8936,12.4784,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:bbe4e9e8c5b41e467a76,The Face Deepfake Detection Challenge,institution:4e0158a865182393,Bank of Italy,mapping:ac6e729a5fcd4a78f821,Oliver Giudice,location:9cf1e343c90c4f74c4ff,Rome,Lazio,Italy,41.897527,12.488347,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:bbe4e9e8c5b41e467a76,The Face Deepfake Detection Challenge,institution:541450f1f663948c,"Institute of Information Science and Technologies ""Alessandro Faedo"", National Research Council of Italy",mapping:a95df715b0cd0b66e1b0,Davide Alessandro Coccomini; Fabrizio Falchi; Claudio Gennaro; Nicola Messina; Giuseppe Amato,location:541450f1f663948c1bd8,Pisa,Tuscany,Italy,43.7196,10.4217,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:bbe4e9e8c5b41e467a76,The Face Deepfake Detection Challenge,institution:721b1fe645c5b099,National Inter-University Consortium for Telecommunications,mapping:b6329950d98a9ef95f71,Roberto Caldelli,location:721b1fe645c5b099b647,Florence,Tuscany,Italy,43.8016,11.2452,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:bbe4e9e8c5b41e467a76,The Face Deepfake Detection Challenge,institution:f13bfb2d3e774fb3,iCTLab s.r.l.,mapping:987448097cf88ef6af77,Antonino Paratore,location:1b60c4bdbda074486d61,Catania,Sicily,Italy,37.5256898,15.0730615,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:bbe4e9e8c5b41e467a76,The Face Deepfake Detection Challenge,institution:fd8ba2b56bf5212d,University of Catania,mapping:66244773267b0b27f577,Luca Guarnera; Francesco Guarnera; Alessandro Ortis; Sebastiano Battiato,location:fd8ba2b56bf5212da236,Catania,Sicily,Italy,37.5027,15.0873,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:bbe4e9e8c5b41e467a76,The Face Deepfake Detection Challenge,institution:ff687d6367c7c51d,Amped Software,mapping:000b2e5a2b1807c345ff,Linh M. Q. Bui; Marco Fontani,location:a5b0422287ed9080fcc7,Trieste,Friuli-Venezia Giulia,Italy,45.6573731,13.82967,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1e9d05beedcfeea67d34,The Microsoft-Northwestern-WITNESS Benchmark for Deepfake Detection,institution:13600b8b1a017cee,Bar-Ilan University,mapping:7c9e32a184aea656bcc7,Sarit Kraus,location:b0780ebd05bc08266472,Ramat Gan,Tel Aviv District,Israel,32.06778,34.8425,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1e9d05beedcfeea67d34,The Microsoft-Northwestern-WITNESS Benchmark for Deepfake Detection,institution:9a7670ce91c30b4d,Northwestern University,mapping:2b0dd38a53134abbd6c1,Marco Postiglione; Chongyang Gao; Isabel Gortner; V. S. Subrahmanian,location:171b6d594f989e642eb4,Evanston,Illinois,United States,42.0557157,-87.6752945,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
