map_record_id,canonical_paper_identity,title,year,institution,institution_id,institution_source,latitude,longitude,in_scope,publication_type,venue_type,venue_id,venue_label,trace_result
curated-map:693a767b05f713c86d6a,openalex:https://openalex.org/w3134567460,On Attribution of Deepfakes,2020,Vector Institute,institution:dc213653c8edb0fa,curated,43.6532,-79.3832,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:d377aa702f3a2de33ef6,openalex:https://openalex.org/w3134567460,On Attribution of Deepfakes,2020,University of Cambridge,institution:0418834df0ffcdf2,curated,52.2053,0.1132,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:0f6716f87e1ff6d5ad6e,openalex:https://openalex.org/w4414827699,LoRAX: LoRA eXpandable Networks for Continual Synthetic Image Attribution,2025,MIT Lincoln Laboratory,institution:39fbdba5585bb3c4,curated,42.4597,-71.2674,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:24f09e9c1e63b8598218,openalex:https://openalex.org/w4414827699,LoRAX: LoRA eXpandable Networks for Continual Synthetic Image Attribution,2025,Yale University,institution:0d3d34a24da64353,curated,41.3163,-72.9223,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:530a33ea83773ea8ae13,openalex:https://openalex.org/w2997633607,Scalable Fine-grained Generated Image Classification Based on Deep Metric Learning,2019,"Institute of Automation, Chinese Academy of Sciences",institution:966ff12833f90bb0,curated,39.9826,116.3336,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:8ffe51cf2a36d4e7c36f,openalex:https://openalex.org/w3149674875,Are GAN Generated Images Easy to Detect? A Critical Analysis of the State-Of-The-Art,2021,University of Naples Federico II,institution:d046d2c57bb3a863,curated,40.8463,14.2572,True,conference,conference,venue:ieee-international-conference-on-multimedia-and-expo:main,Conference · IEEE International Conference on Multimedia and Expo,valid baseline-only marker absent from current partial source snapshot
curated-map:5d451ea1cbdc00de0d67,openalex:https://openalex.org/w4393968982,Harnessing the Power of Large Vision Language Models for Synthetic Image Detection,2024,Technology Innovation Institute,institution:96dc1764e1512d0a,curated,24.4366,54.6135,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:a9649d5fa5a3e6eb9034,openalex:https://openalex.org/w4393968982,Harnessing the Power of Large Vision Language Models for Synthetic Image Detection,2024,Sorbonne University Abu Dhabi,institution:271362b3e1310a1c,curated,24.4851,54.4126,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:7e5f55a74943169bbb7e,openalex:https://openalex.org/w4399151866,Text Modality Oriented Image Feature Extraction for Detecting Diffusion-based DeepFake,2024,East China Normal University,institution:a8d8c5fe60be3e65,curated,31.2286,121.4079,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:d93125c71bfdf4225f79,openalex:https://openalex.org/w4399151866,Text Modality Oriented Image Feature Extraction for Detecting Diffusion-based DeepFake,2024,Nanyang Technological University,institution:c111feb812f1a7ed,curated,1.3483,103.6831,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:a5c24e1c9fbb17d414d9,openalex:https://openalex.org/w4399151866,Text Modality Oriented Image Feature Extraction for Detecting Diffusion-based DeepFake,2024,New York University,institution:c83aeae887827902,curated,40.7295,-73.9965,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:125de359c91f5c914b20,openalex:https://openalex.org/w4399151866,Text Modality Oriented Image Feature Extraction for Detecting Diffusion-based DeepFake,2024,Wuhan University,institution:f23b95ce92de4591,curated,30.5407,114.3603,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:a472c20888df1a513783,openalex:https://openalex.org/w4414970554,Mirage: Unveiling Hidden Artifacts in Synthetic Images with Large Vision-Language Models,2025,Indian Institute of Technology Roorkee,institution:d0b09c4ef698e8de,curated,29.8649,77.8965,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:76c92fa8ec58ab4917aa,openalex:https://openalex.org/w4415343792,LATTE: Latent Trajectory Embedding for Diffusion-Generated Image Detection,2025,University of Amsterdam,institution:4a9a14dbf4357b38,curated,52.3683,4.8903,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:27af250278f97ba8df8b,openalex:https://openalex.org/w4415343792,LATTE: Latent Trajectory Embedding for Diffusion-Generated Image Detection,2025,Netherlands Forensic Institute,institution:bda289c20f284717,curated,52.0461,4.3567,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:13b16bb12759eb0cf6e9,openalex:https://openalex.org/w4386075764,Progressive Open Space Expansion for Open-Set Model Attribution,2023,"Institute of Computing Technology, Chinese Academy of Sciences",institution:e278f75918ccf8a7,curated,39.9784,116.33,True,conference,conference,venue:cvpr:main,Conference · IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),valid baseline-only marker absent from current partial source snapshot
curated-map:02edc5ac09191537cbc0,openalex:https://openalex.org/w4386075764,Progressive Open Space Expansion for Open-Set Model Attribution,2023,University of Chinese Academy of Sciences,institution:69309405e04976ec,curated,39.9078,116.2523,True,conference,conference,venue:cvpr:main,Conference · IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),valid baseline-only marker absent from current partial source snapshot
curated-map:e24b2adbc6ddc898f211,openalex:https://openalex.org/w4386075764,Progressive Open Space Expansion for Open-Set Model Attribution,2023,Zhejiang Lab,institution:2f8c9f8f9209013d,curated,30.2639066,119.8911292,True,conference,conference,venue:cvpr:main,Conference · IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),valid baseline-only marker absent from current partial source snapshot
