queue_id,audit_id,mapping_id,paper_id,paper_title,year,doi,openalex_url,author,current_institution,current_institution_id,raw_affiliation,suggested_canonical_institution,suggested_institution_id,severity,issue_type,reason,recommended_action,finding_status,resolution_action,resolution_note,is_current,created_at,updated_at,resolved_at,resolved_by
institution-review:7f1fcb3363ba1a6531f1,institution-consistency:d9fb23baee1f974f9576,mapping:500b21a30c88b9c79858,openalex:W7155245437,Adaptive Forensic Feature Refinement via Intrinsic Importance Perception,2026,,https://openalex.org/W7155245437,Xiangheng Kong,Alibaba Inc,institution:6faf58b52bec4e39,"Alibaba Inc, Hangzhou, China",Alibaba Group,institution:73f449eb6a3c05d3,low,parent_child_inconsistency,Why flagged: affiliation evidence names a confirmed child institution while the mapping points to its parent; the relationship is compatible and is not a conflict.,Review whether the mapping should use the more specific child institution.,open,,,true,2026-08-07T09:13:11+00:00,2026-08-07T09:13:11+00:00,,
institution-review:cee9b4f3db968468175d,institution-consistency:bbb15236988c34ccab4c,mapping:41e042c226b68820e255,curated:8e9658fa727094695be8,MIRAGE: Towards AI-Generated Image Detection in the Wild,2026,10.1609/aaai.v40i7.37421,https://openalex.org/W7137943215,Bo Zheng,Alibaba Inc,institution:6faf58b52bec4e39,Taobao & Tmall Group of Alibaba,Alibaba Group,institution:73f449eb6a3c05d3,low,parent_child_inconsistency,Why flagged: affiliation evidence names a confirmed child institution while the mapping points to its parent; the relationship is compatible and is not a conflict.,Review whether the mapping should use the more specific child institution.,open,,,true,2026-08-07T09:13:11+00:00,2026-08-07T09:13:11+00:00,,
institution-review:134b2e78a953ce879644,institution-consistency:0fa7d011f8b22c2152bc,mapping:41e042c226b68820e255,curated:8e9658fa727094695be8,MIRAGE: Towards AI-Generated Image Detection in the Wild,2026,10.1609/aaai.v40i7.37421,https://openalex.org/W7137943215,Jiexiang Tan,Alibaba Inc,institution:6faf58b52bec4e39,Taobao & Tmall Group of Alibaba,Alibaba Group,institution:73f449eb6a3c05d3,low,parent_child_inconsistency,Why flagged: affiliation evidence names a confirmed child institution while the mapping points to its parent; the relationship is compatible and is not a conflict.,Review whether the mapping should use the more specific child institution.,open,,,true,2026-08-07T09:13:11+00:00,2026-08-07T09:13:11+00:00,,
institution-review:0f308e2ff88b5e504046,institution-consistency:5d5da4e2a4a8ba184de5,mapping:41e042c226b68820e255,curated:8e9658fa727094695be8,MIRAGE: Towards AI-Generated Image Detection in the Wild,2026,10.1609/aaai.v40i7.37421,https://openalex.org/W7137943215,Junjun Zheng,Alibaba Inc,institution:6faf58b52bec4e39,Taobao & Tmall Group of Alibaba,Alibaba Group,institution:73f449eb6a3c05d3,low,parent_child_inconsistency,Why flagged: affiliation evidence names a confirmed child institution while the mapping points to its parent; the relationship is compatible and is not a conflict.,Review whether the mapping should use the more specific child institution.,open,,,true,2026-08-07T09:13:11+00:00,2026-08-07T09:13:11+00:00,,
institution-review:24897f715b31ca64db1c,institution-consistency:6d84e04fc11c615b91c4,mapping:41e042c226b68820e255,curated:8e9658fa727094695be8,MIRAGE: Towards AI-Generated Image Detection in the Wild,2026,10.1609/aaai.v40i7.37421,https://openalex.org/W7137943215,Manxi Lin,Alibaba Inc,institution:6faf58b52bec4e39,Taobao & Tmall Group of Alibaba,Alibaba Group,institution:73f449eb6a3c05d3,low,parent_child_inconsistency,Why flagged: affiliation evidence names a confirmed child institution while the mapping points to its parent; the relationship is compatible and is not a conflict.,Review whether the mapping should use the more specific child institution.,open,,,true,2026-08-07T09:13:11+00:00,2026-08-07T09:13:11+00:00,,
institution-review:b3bc79d0515651b67cd2,institution-consistency:3873e667f23a24b4186a,mapping:41e042c226b68820e255,curated:8e9658fa727094695be8,MIRAGE: Towards AI-Generated Image Detection in the Wild,2026,10.1609/aaai.v40i7.37421,https://openalex.org/W7137943215,Oucheng Huang,Alibaba Inc,institution:6faf58b52bec4e39,Taobao & Tmall Group of Alibaba,Alibaba Group,institution:73f449eb6a3c05d3,low,parent_child_inconsistency,Why flagged: affiliation evidence names a confirmed child institution while the mapping points to its parent; the relationship is compatible and is not a conflict.,Review whether the mapping should use the more specific child institution.,open,,,true,2026-08-07T09:13:11+00:00,2026-08-07T09:13:11+00:00,,
institution-review:948912ca95ea41343ded,institution-consistency:14997f00462c631ef531,mapping:41e042c226b68820e255,curated:8e9658fa727094695be8,MIRAGE: Towards AI-Generated Image Detection in the Wild,2026,10.1609/aaai.v40i7.37421,https://openalex.org/W7137943215,Xiangheng Kong,Alibaba Inc,institution:6faf58b52bec4e39,Taobao & Tmall Group of Alibaba,Alibaba Group,institution:73f449eb6a3c05d3,low,parent_child_inconsistency,Why flagged: affiliation evidence names a confirmed child institution while the mapping points to its parent; the relationship is compatible and is not a conflict.,Review whether the mapping should use the more specific child institution.,open,,,true,2026-08-07T09:13:11+00:00,2026-08-07T09:13:11+00:00,,
institution-review:081f7c19903f0e820d1c,institution-consistency:f8d377f7f048133a8107,mapping:41e042c226b68820e255,curated:8e9658fa727094695be8,MIRAGE: Towards AI-Generated Image Detection in the Wild,2026,10.1609/aaai.v40i7.37421,https://openalex.org/W7137943215,Xiaoxiong Du,Alibaba Inc,institution:6faf58b52bec4e39,Taobao & Tmall Group of Alibaba,Alibaba Group,institution:73f449eb6a3c05d3,low,parent_child_inconsistency,Why flagged: affiliation evidence names a confirmed child institution while the mapping points to its parent; the relationship is compatible and is not a conflict.,Review whether the mapping should use the more specific child institution.,open,,,true,2026-08-07T09:13:11+00:00,2026-08-07T09:13:11+00:00,,
institution-review:1f7afc2331320fd11df0,institution-consistency:20f899a5c2f7c158c855,mapping:41e042c226b68820e255,curated:8e9658fa727094695be8,MIRAGE: Towards AI-Generated Image Detection in the Wild,2026,10.1609/aaai.v40i7.37421,https://openalex.org/W7137943215,Yang Qiu,Alibaba Inc,institution:6faf58b52bec4e39,Taobao & Tmall Group of Alibaba,Alibaba Group,institution:73f449eb6a3c05d3,low,parent_child_inconsistency,Why flagged: affiliation evidence names a confirmed child institution while the mapping points to its parent; the relationship is compatible and is not a conflict.,Review whether the mapping should use the more specific child institution.,open,,,true,2026-08-07T09:13:11+00:00,2026-08-07T09:13:11+00:00,,
institution-review:e747dfa623ec089c9b54,institution-consistency:25927e8480e5fe48af62,mapping:41e042c226b68820e255,curated:8e9658fa727094695be8,MIRAGE: Towards AI-Generated Image Detection in the Wild,2026,10.1609/aaai.v40i7.37421,https://openalex.org/W7137943215,Yuning Jiang,Alibaba Inc,institution:6faf58b52bec4e39,Taobao & Tmall Group of Alibaba,Alibaba Group,institution:73f449eb6a3c05d3,low,parent_child_inconsistency,Why flagged: affiliation evidence names a confirmed child institution while the mapping points to its parent; the relationship is compatible and is not a conflict.,Review whether the mapping should use the more specific child institution.,open,,,true,2026-08-07T09:13:11+00:00,2026-08-07T09:13:11+00:00,,
institution-review:a7788d1c41244080c66b,institution-audit:556679ebdaae2872703e,mapping:fbb7348909cef864796e,openalex:W4413146055,CO-SPY: Combining Semantic and Pixel Features to Detect Synthetic Images by AI,2025,https://doi.org/10.1109/cvpr52734.2025.01256,https://openalex.org/W4413146055,Lingjuan Lyu; Vikash Sehwag,Sony AI,institution:cf2639c8e56f6453,,,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'Sony Corporation (United States)' to 'Sony AI'; change source=admin_mapping_update, user/action=local-admin, timestamp=2026-08-07T17:00:33Z.",Confirm that this institution replacement was intentional and evidence-backed.,resolved,mapping_change_confirmed,Confirmed existing curated institution mapping after manual review.,false,2026-08-07T20:18:13+00:00,2026-08-09T08:33:57+00:00,2026-08-08T09:54:41+00:00,local-admin
institution-review:83b385fd4b704031d864,institution-consistency:a75efd5f028056b89ffd,,,,,,,,Zhejiang Lab,institution:2f8c9f8f9209013d,,Zhejiang Lab,institution:2f8c9f8f9209013d,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Exact-equivalent canonical records were consolidated.,false,2026-08-07T20:18:13+00:00,2026-08-24T17:13:12Z,2026-08-24T17:13:12Z,institution-identity-audit
institution-review:22399e2a0c17bc176695,institution-consistency:4f7f8017176f691d7d7b,mapping:17a3a333642cadbae30b,openalex:W7131117798,CatAID: Category-Guided AI-Generated Image Detection via Vision-Language Model Adaptation,2025,https://doi.org/10.1109/iccvw69036.2025.00166,https://openalex.org/W7131117798,Shan Jia,"University at Buffalo, State University of New York",institution:612630c2527bff83,"State University of New York at Buffalo, USA",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-07T20:18:13+00:00,2026-08-24T16:45:45+00:00,2026-08-24T16:45:45+00:00,queue-sync
institution-review:3dd6e49644e55f2cafc8,institution-consistency:a283bde99733476a4336,mapping:17a3a333642cadbae30b,openalex:W7131117798,CatAID: Category-Guided AI-Generated Image Detection via Vision-Language Model Adaptation,2025,https://doi.org/10.1109/iccvw69036.2025.00166,https://openalex.org/W7131117798,Siwei Lyu,"University at Buffalo, State University of New York",institution:612630c2527bff83,"State University of New York at Buffalo, USA",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-07T20:18:13+00:00,2026-08-24T16:45:45+00:00,2026-08-24T16:45:45+00:00,queue-sync
institution-review:42075a8d6e808946d22b,institution-consistency:2e4e83a2b93bed1e1504,mapping:17a3a333642cadbae30b,openalex:W7131117798,CatAID: Category-Guided AI-Generated Image Detection via Vision-Language Model Adaptation,2025,https://doi.org/10.1109/iccvw69036.2025.00166,https://openalex.org/W7131117798,Yu Cai,"University at Buffalo, State University of New York",institution:612630c2527bff83,"State University of New York at Buffalo, USA",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-07T20:18:13+00:00,2026-08-24T16:45:45+00:00,2026-08-24T16:45:45+00:00,queue-sync
institution-review:c8bf1503fda75c5dea38,institution-consistency:6de1d274b3bce8e344a1,mapping:39e1c5f4447a54c62df0,curated:19c7b91816312d2877c9,Did You Note My Palette? Unveiling Synthetic Images Through Color Statistics,2024,10.1145/3658664.3659652,https://openalex.org/W4399556631,Christian Christian Rieß,Friedrich-Alexander-Universität Erlangen-Nürnberg,institution:73bb0fe265f6e090,"Friedrich-Alexander University Erlangen-Nürnberg, Erlangen, Germany",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-07T20:18:13+00:00,2026-08-08T11:53:46+00:00,2026-08-08T11:53:46+00:00,queue-sync
institution-review:b7bd282e96ac3fe766b4,institution-consistency:6036526bc2cefd015454,mapping:dad69f336d802d2a4e46,openalex:W4409917584,TextureCrop: Enhancing Synthetic Image Detection Through Texture-Based Cropping,2025,https://doi.org/10.1109/wacvw65960.2025.00160,https://openalex.org/W4409917584,Christos Koutlis,Centre for Research and Technology Hellas (CERTH),institution:f841aa8a7a0d29aa,"CERTH - ITI Thessaloniki, Greece",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-07T20:18:13+00:00,2026-08-22T16:51:52+00:00,2026-08-22T16:51:52+00:00,queue-sync
institution-review:8af0db4ba83cfab95def,institution-consistency:d94d36c2d9ce0c2d6ccc,mapping:dad69f336d802d2a4e46,openalex:W4409917584,TextureCrop: Enhancing Synthetic Image Detection Through Texture-Based Cropping,2025,https://doi.org/10.1109/wacvw65960.2025.00160,https://openalex.org/W4409917584,Despina Konstantinidou,Centre for Research and Technology Hellas (CERTH),institution:f841aa8a7a0d29aa,"CERTH - ITI Thessaloniki, Greece",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-07T20:18:13+00:00,2026-08-22T16:51:52+00:00,2026-08-22T16:51:52+00:00,queue-sync
institution-review:162314be7b9e400f9618,institution-consistency:8ddc836f3c7e70f06e8e,mapping:dad69f336d802d2a4e46,openalex:W4409917584,TextureCrop: Enhancing Synthetic Image Detection Through Texture-Based Cropping,2025,https://doi.org/10.1109/wacvw65960.2025.00160,https://openalex.org/W4409917584,Symeon Papadopoulos,Centre for Research and Technology Hellas (CERTH),institution:f841aa8a7a0d29aa,"CERTH - ITI Thessaloniki, Greece",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-07T20:18:13+00:00,2026-08-22T16:51:52+00:00,2026-08-22T16:51:52+00:00,queue-sync
institution-review:73d14c35a8c3650646d0,institution-audit:99414576c9c4f3c4302c,mapping:fbb7348909cef864796e,openalex:W4413146055,CO-SPY: Combining Semantic and Pixel Features to Detect Synthetic Images by AI,2025,https://doi.org/10.1109/cvpr52734.2025.01256,https://openalex.org/W4413146055,Lingjuan Lyu,Sony AI,institution:cf2639c8e56f6453,Sony Corporation (United States),,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'institution:711cae4423807c6b' to 'institution:cf2639c8e56f6453'; change source=unknown, user/action=codex-data-repair, timestamp=2026-08-08T10:39:50Z.",Confirm that this institution replacement was intentional and evidence-backed.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-08T11:53:46+00:00,2026-08-09T08:33:57+00:00,2026-08-09T08:21:30+00:00,queue-sync
institution-review:b3eaa6787856039bca3f,institution-audit:e928422706d5f523d678,mapping:fbb7348909cef864796e,openalex:W4413146055,CO-SPY: Combining Semantic and Pixel Features to Detect Synthetic Images by AI,2025,https://doi.org/10.1109/cvpr52734.2025.01256,https://openalex.org/W4413146055,Vikash Sehwag,Sony AI,institution:cf2639c8e56f6453,Sony Corporation (United States),,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'institution:711cae4423807c6b' to 'institution:cf2639c8e56f6453'; change source=unknown, user/action=codex-data-repair, timestamp=2026-08-08T10:39:50Z.",Confirm that this institution replacement was intentional and evidence-backed.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-08T11:53:46+00:00,2026-08-09T08:21:30+00:00,2026-08-09T08:21:30+00:00,queue-sync
institution-review:909ba92d67f63aee3f6e,institution-audit:430e0d60542702e6c628,mapping:eaa1ce830ffd5e4f0d69,openalex:W4413146055,CO-SPY: Combining Semantic and Pixel Features to Detect Synthetic Images by AI,2025,https://doi.org/10.1109/cvpr52734.2025.01256,https://openalex.org/W4413146055,Siyuan Cheng; Xiangyu Zhang,Purdue University,institution:90b589325857dff0,,,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'institution:312d37d9636306c2' to 'institution:90b589325857dff0'; change source=unknown, user/action=codex-data-repair, timestamp=2026-08-08T10:39:50Z.",Confirm that this institution replacement was intentional and evidence-backed.,resolved,mapping_change_confirmed,Confirmed intentional reviewed replacement using preserved dedicated audit evidence. Exact reviewed canonical replacement from the campus-specific imported entity to Purdue University.,false,2026-08-08T11:53:46+00:00,2026-08-09T08:33:57+00:00,2026-08-09T08:21:14+00:00,codex-transition-review
institution-review:cb3f2c74d380b6001102,institution-audit:6f22acdecd1bee98ca72,mapping:64551ea77e0a4c84ff22,openalex:W4413146055,CO-SPY: Combining Semantic and Pixel Features to Detect Synthetic Images by AI,2025,https://doi.org/10.1109/cvpr52734.2025.01256,https://openalex.org/W4413146055,Zhenting Wang,Rutgers University,institution:33a58a66974db112,,,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'institution:5f79f83ab8fc51d6' to 'institution:33a58a66974db112'; change source=unknown, user/action=codex-data-repair, timestamp=2026-08-08T10:39:50Z.",Confirm that this institution replacement was intentional and evidence-backed.,resolved,mapping_change_confirmed,Confirmed intentional reviewed replacement using preserved dedicated audit evidence. Exact reviewed replacement of the unrelated imported Rutgers entity with Rutgers University.,false,2026-08-08T11:53:46+00:00,2026-08-09T08:21:14+00:00,2026-08-09T08:21:14+00:00,codex-transition-review
institution-review:ac396e271131f10f67ba,institution-audit:e0c7763e936c042ab9aa,mapping:8eea302edcd2c5026979,openalex:W4388858946,DE-FAKE: Detection and Attribution of Fake Images Generated by Text-to-Image Generation Models,2023,10.1145/3576915.3616588,https://openalex.org/W4388858946,Ning Yu,Salesforce Research,institution:41db7d042136daef,"Salesforce Research, Palo Alto, CA, USA",,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'institution:81b3058b204793ac' to 'institution:41db7d042136daef'; change source=unknown, user/action=codex-data-repair, timestamp=2026-08-08T10:39:50Z.",Confirm that this institution replacement was intentional and evidence-backed.,resolved,mapping_change_confirmed,Confirmed intentional reviewed replacement using preserved dedicated audit evidence. Exact canonical replacement supported by the preserved Salesforce Research raw affiliation.,false,2026-08-08T11:53:46+00:00,2026-08-09T08:21:14+00:00,2026-08-09T08:21:14+00:00,codex-transition-review
institution-review:bd755b1d35f5837994a0,institution-audit:5d0ba247dc9c56f031a0,mapping:3164746a1d18dd1a5518,openalex:W4388858946,DE-FAKE: Detection and Attribution of Fake Images Generated by Text-to-Image Generation Models,2023,10.1145/3576915.3616588,https://openalex.org/W4388858946,Zeyang Sha; Zheng Li; Yang Zhang,CISPA Helmholtz Center for Information Security,institution:aea376936c88135b,"CISPA Helmholtz Center for Information Security, Saarbrücken, Germany",,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'institution:6f14a665aa77ba34' to 'institution:aea376936c88135b'; change source=unknown, user/action=codex-data-repair, timestamp=2026-08-08T10:39:50Z.",Confirm that this institution replacement was intentional and evidence-backed.,resolved,mapping_change_confirmed,Confirmed intentional reviewed replacement using preserved dedicated audit evidence. Exact canonical replacement supported by the preserved CISPA Helmholtz raw affiliation.,false,2026-08-08T11:53:46+00:00,2026-08-09T08:33:57+00:00,2026-08-09T08:21:14+00:00,codex-transition-review
institution-review:f5958d91418a714e7896,institution-audit:c607359aef9cbaa4e1ad,mapping:910f3f465de5443a9b23,curated:762982679d91cd198a41,Forensics-Bench: A Comprehensive Forgery Detection Benchmark Suite for Large Vision Language Models,2025,https://doi.org/10.1109/cvpr52734.2025.00400,https://openalex.org/W4413156425,Chenghui Lv,Hangzhou Institute for Advanced Study,institution:fe6f0cc7c1924a6a,"Hangzhou Institute for Advanced Study, University of Chinese Academy of Sciences",,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'institution:abb12d6634e39767' to 'institution:fe6f0cc7c1924a6a'; change source=unknown, user/action=codex-data-repair, timestamp=2026-08-08T10:39:50Z.",Confirm that this institution replacement was intentional and evidence-backed.,resolved,mapping_change_confirmed,Confirmed intentional reviewed replacement using preserved dedicated audit evidence. Exact reviewed replacement supported by the preserved Hangzhou Institute for Advanced Study affiliation.,false,2026-08-08T11:53:46+00:00,2026-08-09T08:21:14+00:00,2026-08-09T08:21:14+00:00,codex-transition-review
institution-review:d04066acb26988b57ebe,institution-audit:1144acb9a629617e655d,mapping:5fa8e8b4b76744864c24,curated:762982679d91cd198a41,Forensics-Bench: A Comprehensive Forgery Detection Benchmark Suite for Large Vision Language Models,2025,https://doi.org/10.1109/cvpr52734.2025.00400,https://openalex.org/W4413156425,Huadong Li,MEGVII Technology,institution:34697ffbc06b8534,,,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'institution:14759ade48411164' to 'institution:34697ffbc06b8534'; change source=unknown, user/action=codex-data-repair, timestamp=2026-08-08T10:39:50Z.",Confirm that this institution replacement was intentional and evidence-backed.,resolved,mapping_change_confirmed,Confirmed intentional reviewed replacement using preserved dedicated audit evidence. Exact reviewed MEGVII replacement and expanded author identity from the paper author list.,false,2026-08-08T11:53:46+00:00,2026-08-09T08:21:14+00:00,2026-08-09T08:21:14+00:00,codex-transition-review
institution-review:5d47e14c8a7e9a46754d,institution-audit:2c15a6d0a4a47bde25dd,mapping:5fa8e8b4b76744864c24,curated:762982679d91cd198a41,Forensics-Bench: A Comprehensive Forgery Detection Benchmark Suite for Large Vision Language Models,2025,https://doi.org/10.1109/cvpr52734.2025.00400,https://openalex.org/W4413156425,Huadong Li,MEGVII Technology,institution:34697ffbc06b8534,,,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'institution:5e1b887e28ecec3a' to 'institution:34697ffbc06b8534'; change source=unknown, user/action=codex-data-repair, timestamp=2026-08-08T10:39:50Z.",Confirm that this institution replacement was intentional and evidence-backed.,resolved,mapping_change_confirmed,Confirmed intentional reviewed replacement using preserved dedicated audit evidence. Exact reviewed consolidation of the imported MEGVII China entity and expanded author identity.,false,2026-08-08T11:53:46+00:00,2026-08-09T08:21:15+00:00,2026-08-09T08:21:15+00:00,codex-transition-review
institution-review:8aa992e4ea6757e86cb3,institution-audit:d6f605bb8f2818487ecb,mapping:807c2ba4e903f8ec4339,curated:762982679d91cd198a41,Forensics-Bench: A Comprehensive Forgery Detection Benchmark Suite for Large Vision Language Models,2025,https://doi.org/10.1109/cvpr52734.2025.00400,https://openalex.org/W4413156425,Wenqi Shao,Shanghai Artificial Intelligence Laboratory,institution:c107a95b6cb53ac5,,,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'institution:04e9c5bce6738166' to 'institution:c107a95b6cb53ac5'; change source=unknown, user/action=codex-data-repair, timestamp=2026-08-08T10:39:50Z.",Confirm that this institution replacement was intentional and evidence-backed.,resolved,mapping_change_confirmed,Confirmed intentional reviewed replacement using preserved dedicated audit evidence. Exact reviewed replacement of the unrelated imported genetics entity with Shanghai AI Laboratory.,false,2026-08-08T11:53:46+00:00,2026-08-09T08:21:15+00:00,2026-08-09T08:21:15+00:00,codex-transition-review
institution-review:098786529b2048a1b5dd,institution-audit:a452f156db70d8959ecd,mapping:017340ef822a5d811e91,openalex:W7160017581,ForgeLens: Data-Efficient Forgery Focus for Generalizable Forgery Image Detection,2025,https://doi.org/10.1109/iccv51701.2025.01510,https://openalex.org/W7160017581,Yingjian Chen; Lei Zhang; Yakun Niu,Henan University,institution:8b4dcb3a02140b15,"Henan Key Laboratory of Big Data Analysis and Processing, School of Computer and Information Engineering, Henan University",,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'institution:312f5a2a85c73aa0' to 'institution:8b4dcb3a02140b15'; change source=unknown, user/action=codex-data-repair, timestamp=2026-08-08T10:39:50Z.",Confirm that this institution replacement was intentional and evidence-backed.,resolved,mapping_change_confirmed,Confirmed intentional reviewed replacement using preserved dedicated audit evidence. Exact reviewed replacement supported by the paper affiliation naming Henan University.,false,2026-08-08T11:53:46+00:00,2026-08-09T08:33:57+00:00,2026-08-09T08:21:15+00:00,codex-transition-review
institution-review:463f84205ea98348df1f,institution-audit:259aff6a65e58ed8391e,mapping:d51c3f84aedec40b4be5,openalex:W4413146372,Secret Lies in Color: Enhancing AI-Generated Images Detection with Color Distribution Analysis,2025,https://doi.org/10.1109/cvpr52734.2025.01255,https://openalex.org/W4413146372,Zexi Jia; Chuanwei Huang; Yeshuang Zhu; Xiaoyue Duan; Yuan Zhiqiang; Ying Deng; Jiapei Zhang; Jinchao Zhang; Jie Zhou,WeChat AI,institution:e75cc4bbe66bd6c8,"WeChat AI, Tencent Inc, China",,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'institution:a992a0408381afc7' to 'institution:e75cc4bbe66bd6c8'; change source=unknown, user/action=codex-data-repair, timestamp=2026-08-08T10:39:50Z.",Confirm that this institution replacement was intentional and evidence-backed.,resolved,mapping_change_confirmed,Confirmed intentional reviewed replacement using preserved dedicated audit evidence. Exact WeChat AI replacement and author-name ordering correction supported by the preserved affiliation.,false,2026-08-08T11:53:46+00:00,2026-08-09T08:33:57+00:00,2026-08-09T08:21:15+00:00,codex-transition-review
institution-review:34371f9390fb807241b6,institution-consistency:73afca5ebe4aeecb2197,,,,,,,,Zhejiang Lab,institution:2f8c9f8f9209013d,,Zhejiang Lab,institution:2f8c9f8f9209013d,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Exact-equivalent canonical records were consolidated.,false,2026-08-08T11:53:46+00:00,2026-08-24T17:13:12Z,2026-08-24T17:13:12Z,institution-identity-audit
institution-review:d87a0e9681887190c1e6,institution-consistency:c6e62eb230149cf22072,mapping:018f12bedc3d33210785,openalex:W4284895444,An Eyes-Based Siamese Neural Network for the Detection of GAN-Generated Face Images,2022,10.3389/frsip.2022.918725,https://openalex.org/W4284895444,Benedetta Tondi,University of Siena,institution:65dbfd1e022f02e2,Resolved from authoritative candidate institution metadata.,,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-08T11:53:46+00:00,2026-08-09T08:21:30+00:00,2026-08-09T08:21:30+00:00,queue-sync
institution-review:cd2362b770f04cd40d5b,institution-consistency:25b1e624d0c0a373a9d3,mapping:018f12bedc3d33210785,openalex:W4284895444,An Eyes-Based Siamese Neural Network for the Detection of GAN-Generated Face Images,2022,10.3389/frsip.2022.918725,https://openalex.org/W4284895444,Jun Wang,University of Siena,institution:65dbfd1e022f02e2,Resolved from authoritative candidate institution metadata.,,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-08T11:53:46+00:00,2026-08-09T08:21:30+00:00,2026-08-09T08:21:30+00:00,queue-sync
institution-review:0ffb457a5a7709d884fc,institution-consistency:80397ae8e4288a827456,mapping:018f12bedc3d33210785,openalex:W4284895444,An Eyes-Based Siamese Neural Network for the Detection of GAN-Generated Face Images,2022,10.3389/frsip.2022.918725,https://openalex.org/W4284895444,Mauro Barni,University of Siena,institution:65dbfd1e022f02e2,Resolved from authoritative candidate institution metadata.,,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-08T11:53:46+00:00,2026-08-09T08:21:30+00:00,2026-08-09T08:21:30+00:00,queue-sync
institution-review:c050d618d49d3b6646f8,institution-consistency:4a0595533432fb2cbbcc,mapping:fbb7348909cef864796e,openalex:W4413146055,CO-SPY: Combining Semantic and Pixel Features to Detect Synthetic Images by AI,2025,https://doi.org/10.1109/cvpr52734.2025.01256,https://openalex.org/W4413146055,Lingjuan Lyu,Sony AI,institution:cf2639c8e56f6453,Sony Corporation (United States),,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-08-08T11:53:46+00:00,2026-08-08T11:53:46+00:00,,
